,MeanWaitingTime,CustomerCount,Servers,b_distribution
443,3.4496120123053515,5000,1,F
444,4.860839662906548,5000,1,F
445,2.880168212839974,5000,1,F
446,5.321117225510805,5000,1,F
447,4.995035076299854,5000,1,F
448,3.1601032526773922,5000,1,F
449,4.115939217018865,5000,1,F
450,4.696848280428663,5000,1,F
451,4.115254266187415,5000,1,F
452,4.159091762832865,5000,1,F
453,2.7895518370993493,5000,1,F
454,3.5196536954136115,5000,1,F
455,3.69586196458054,5000,1,F
456,4.110032563939267,5000,1,F
457,2.94160150771449,5000,1,F
458,3.9852766198996097,5000,1,F
459,3.1142606160063937,5000,1,F
460,3.549824902812249,5000,1,F
461,4.307497986402009,5000,1,F
462,3.7169148247742503,5000,1,F
463,3.142824469505588,5000,1,F
464,3.96040004053011,5000,1,F
465,3.809546055591102,5000,1,F
466,6.50213513202744,5000,1,F
467,5.014029313158979,5000,1,F
468,6.060441225711845,5000,1,F
469,4.4578661230228365,5000,1,F
470,5.926875086770684,5000,1,F
471,5.038833936345357,5000,1,F
472,4.3257858838013785,5000,1,F
473,2.951712363440608,5000,1,F
474,3.3958701549790096,5000,1,F
475,2.4834915538123656,5000,1,F
476,4.270728369994153,5000,1,F
477,2.376304317487271,5000,1,F
478,4.086922455710903,5000,1,F
479,5.037788784260296,5000,1,F
480,4.728249129824872,5000,1,F
481,3.3646685750925944,5000,1,F
482,6.741353850852672,5000,1,F
483,4.003353726404293,5000,1,F
484,2.8151229542179115,5000,1,F
485,6.79190430746818,5000,1,F
486,2.952202423802585,5000,1,F
487,4.985011135631192,5000,1,F
488,7.504753950575106,5000,1,F
489,2.99099422595768,5000,1,F
490,3.294932039525047,5000,1,F
491,5.900412797399127,5000,1,F
492,5.377258381684303,5000,1,F
493,3.0636773902815984,5000,1,F
494,2.716912989139685,5000,1,F
495,5.287924919079242,5000,1,F
496,2.4752219672838227,5000,1,F
497,4.226684558139076,5000,1,F
498,5.679709807376538,5000,1,F
499,2.3958482770019,5000,1,F
500,1.502493473463756,5000,2,F
501,2.0328795265551003,5000,2,F
502,2.409922012611434,5000,2,F
503,1.3815877854674226,5000,2,F
504,1.5881401784236109,5000,2,F
505,1.9176767975093258,5000,2,F
506,2.0309379913402235,5000,2,F
507,2.2235778484233464,5000,2,F
508,2.2808965276592623,5000,2,F
509,1.9203881638083855,5000,2,F
510,1.2822148263826787,5000,2,F
511,1.9670173731045009,5000,2,F
512,2.1032915205790044,5000,2,F
513,2.338568785316174,5000,2,F
514,1.300962782700227,5000,2,F
515,1.4658846616694456,5000,2,F
516,1.7743849354053833,5000,2,F
517,2.9102197501480433,5000,2,F
518,2.40792678892131,5000,2,F
519,2.2283985116185723,5000,2,F
520,2.6973464331543315,5000,2,F
521,1.8407148220521246,5000,2,F
522,3.07085034878102,5000,2,F
523,3.0599283575074474,5000,2,F
524,2.032883345980182,5000,2,F
525,1.3355416913102844,5000,2,F
526,2.013496760575677,5000,2,F
527,2.6073581340361325,5000,2,F
528,2.2925387870808867,5000,2,F
529,1.476984360154861,5000,2,F
530,1.4636815640042402,5000,2,F
531,1.3781395334693685,5000,2,F
532,1.577784244785126,5000,2,F
533,1.4749484284679049,5000,2,F
534,1.6807274523049793,5000,2,F
535,1.3990294496744682,5000,2,F
536,1.5359946265681266,5000,2,F
537,1.853215254437976,5000,2,F
538,2.491708273980375,5000,2,F
539,1.1130925957765225,5000,2,F
540,2.0911763721963825,5000,2,F
541,2.9847881208384517,5000,2,F
542,2.088589878743758,5000,2,F
543,1.8243720716392975,5000,2,F
544,1.4426514994532136,5000,2,F
545,2.2141195242638965,5000,2,F
546,2.6133713275234496,5000,2,F
547,4.181246182214917,5000,2,F
548,1.7551441646862116,5000,2,F
549,1.8156057705522304,5000,2,F
550,3.294707741320199,5000,2,F
551,1.5565131362953482,5000,2,F
552,1.4528058005760165,5000,2,F
553,2.735921792866046,5000,2,F
554,3.0997772921988873,5000,2,F
555,1.637783520156868,5000,2,F
556,1.8287610377067696,5000,2,F
557,2.1351851383738176,5000,2,F
558,1.9483548158322428,5000,2,F
559,3.1051598693016365,5000,2,F
560,1.3222864362834785,5000,2,F
561,1.842581020184271,5000,2,F
562,1.4008151221521825,5000,2,F
563,1.2008877784408725,5000,2,F
564,2.559935393805901,5000,2,F
565,2.1023461125539775,5000,2,F
566,2.097661671956009,5000,2,F
567,1.9398110699693512,5000,2,F
568,2.558221812531205,5000,2,F
569,1.4452904776597895,5000,2,F
570,1.6438528388531863,5000,2,F
571,1.7346009615392395,5000,2,F
572,2.16756387475715,5000,2,F
573,1.3296464499590623,5000,2,F
574,1.3224553164274155,5000,2,F
575,1.6676676467237448,5000,2,F
576,1.9330269734483663,5000,2,F
577,1.896606711401356,5000,2,F
578,2.1440729533352556,5000,2,F
579,2.1597617798752378,5000,2,F
580,1.6585777093564518,5000,2,F
581,1.9590381798829337,5000,2,F
582,1.298194979382922,5000,2,F
583,1.6999419345991802,5000,2,F
584,3.2469680578979396,5000,2,F
585,1.9009133927723987,5000,2,F
586,2.5966807242645267,5000,2,F
587,2.47226922664991,5000,2,F
588,1.9992501708149568,5000,2,F
589,1.6282436986302051,5000,2,F
590,1.2371450071739827,5000,2,F
591,1.6194788072841657,5000,2,F
592,1.5105716364615018,5000,2,F
593,1.9105643822022491,5000,2,F
594,1.415046667696551,5000,2,F
595,2.831451969356419,5000,2,F
596,1.9685832071796079,5000,2,F
597,2.347728010580472,5000,2,F
598,1.6578288476807277,5000,2,F
599,1.3509180291905938,5000,2,F
600,1.2364033040798779,5000,2,F
601,2.169879217863529,5000,2,F
602,1.9320970150689696,5000,2,F
603,1.9303493507990592,5000,2,F
604,1.4134108432394872,5000,2,F
605,1.4815597562435905,5000,2,F
606,1.678076470253801,5000,2,F
607,1.4616303559447945,5000,2,F
608,2.106262616440945,5000,2,F
609,1.6502951338348852,5000,2,F
610,3.528542358575535,5000,2,F
611,2.356218283835033,5000,2,F
612,1.8512076330936433,5000,2,F
613,2.47322717658193,5000,2,F
614,1.784925308479117,5000,2,F
615,3.027155482982991,5000,2,F
616,1.8440816451481872,5000,2,F
617,1.7522696367302057,5000,2,F
618,1.4636915907389412,5000,2,F
619,2.729373007648722,5000,2,F
620,3.428597818685887,5000,2,F
621,3.1848850530535024,5000,2,F
622,2.3216015736135365,5000,2,F
623,1.2100689206669153,5000,2,F
624,2.2903403237397115,5000,2,F
625,1.36914680300258,5000,2,F
626,2.0936448321238412,5000,2,F
627,1.4676502982019672,5000,2,F
628,1.901981147360518,5000,2,F
629,1.6523749627016056,5000,2,F
630,2.1295923731237987,5000,2,F
631,1.3233473731666974,5000,2,F
632,4.103561577426955,5000,2,F
633,1.1274295007894586,5000,2,F
634,1.4466275770428247,5000,2,F
635,1.8452248487793579,5000,2,F
636,1.6978778469758793,5000,2,F
637,3.0439301871489994,5000,2,F
638,2.2773742281388882,5000,2,F
639,1.9045355272560758,5000,2,F
640,1.5275486219678596,5000,2,F
641,1.9429276087824294,5000,2,F
642,1.6500670551949432,5000,2,F
643,1.6715063040141112,5000,2,F
644,1.4407960092849215,5000,2,F
645,1.490997255537239,5000,2,F
646,1.8164147055722641,5000,2,F
647,3.5609161574135624,5000,2,F
648,1.64064356499914,5000,2,F
649,1.4410690930283858,5000,2,F
650,1.3029940202259032,5000,2,F
651,2.8908241657335623,5000,2,F
652,1.9902836689844823,5000,2,F
653,1.8794466254053042,5000,2,F
654,1.6532561874139413,5000,2,F
655,1.5706977221619018,5000,2,F
656,1.1276060962694636,5000,2,F
657,2.975379993122952,5000,2,F
658,1.5338274794454785,5000,2,F
659,1.74182240317738,5000,2,F
660,0.8909280387128571,5000,2,F
661,2.034246982921115,5000,2,F
662,1.5836203248245613,5000,2,F
663,1.880642464419471,5000,2,F
664,2.087380081350054,5000,2,F
665,1.773579965571336,5000,2,F
666,1.5610151053410168,5000,2,F
667,2.755506666777331,5000,2,F
668,1.5486064898518197,5000,2,F
669,1.144156407522889,5000,2,F
670,1.738593667309413,5000,2,F
671,1.9090891892642499,5000,2,F
672,1.8118702735796484,5000,2,F
673,2.1179272650610015,5000,2,F
674,2.4546510701874755,5000,2,F
675,2.6296903861509358,5000,2,F
676,2.5438801455011615,5000,2,F
677,3.019415911387709,5000,2,F
678,1.535567610876546,5000,2,F
679,2.2148586356986897,5000,2,F
680,1.966618135645397,5000,2,F
681,1.5870905844657999,5000,2,F
682,1.63197835951582,5000,2,F
683,1.9191089605073182,5000,2,F
684,5.863090730982755,5000,2,F
685,2.855568898003326,5000,2,F
686,1.9607368882213385,5000,2,F
687,1.7838597904942206,5000,2,F
688,2.8539769736369007,5000,2,F
689,1.968000271011292,5000,2,F
690,1.9932857349166775,5000,2,F
691,1.8327118217173541,5000,2,F
692,1.6804333547633505,5000,2,F
693,2.418800402963263,5000,2,F
694,1.9555100695312275,5000,2,F
695,2.3801142738316488,5000,2,F
696,1.781698651900814,5000,2,F
697,1.5109713866320407,5000,2,F
698,1.2929515508377498,5000,2,F
699,1.1847679315716748,5000,2,F
700,1.9710454799571548,5000,2,F
701,2.0668816572919777,5000,2,F
702,1.8824990025093689,5000,2,F
703,2.659476378876111,5000,2,F
704,1.334435311089627,5000,2,F
705,1.8011106913525543,5000,2,F
706,1.9264098028294663,5000,2,F
707,2.2867244758721563,5000,2,F
708,1.4607465302139713,5000,2,F
709,1.501883350209509,5000,2,F
710,1.7072443547003249,5000,2,F
711,3.576892072496215,5000,2,F
712,2.0536605320073504,5000,2,F
713,1.3384468358469335,5000,2,F
714,2.2753858194886796,5000,2,F
715,2.471488780223602,5000,2,F
716,1.430248304511814,5000,2,F
717,2.0110691213135454,5000,2,F
718,1.611063116054052,5000,2,F
719,1.632861979811277,5000,2,F
720,1.5122441127907984,5000,2,F
721,1.4065065869441102,5000,2,F
722,1.6132851005357471,5000,2,F
723,1.5368437460956392,5000,2,F
724,1.1731548869741386,5000,2,F
725,2.1422236429930677,5000,2,F
726,2.7062612517672044,5000,2,F
727,1.5817312778444588,5000,2,F
728,1.6368268912630526,5000,2,F
729,1.503225570818926,5000,2,F
730,1.3439573753277891,5000,2,F
731,2.882767528232368,5000,2,F
732,3.5241735607715134,5000,2,F
733,2.948137587437102,5000,2,F
734,1.247412399079396,5000,2,F
735,2.9846872876058477,5000,2,F
736,1.5082702115843931,5000,2,F
737,1.256672541268726,5000,2,F
738,1.2213271022774193,5000,2,F
739,2.0799222848185663,5000,2,F
740,2.8410923226796183,5000,2,F
741,1.3892068902937136,5000,2,F
742,2.3227145051585163,5000,2,F
743,1.8825042781164179,5000,2,F
744,2.648365498453147,5000,2,F
745,1.565417231977305,5000,2,F
746,1.8680088899955287,5000,2,F
747,1.1341285052915668,5000,2,F
748,1.403302715516138,5000,2,F
749,3.8714156802272788,5000,2,F
750,1.859211205245839,5000,2,F
751,2.9354397587728958,5000,2,F
752,2.274167401644263,5000,2,F
753,1.0473101577774033,5000,2,F
754,2.1356116641213396,5000,2,F
755,2.3690451138645447,5000,2,F
756,1.9734793588326272,5000,2,F
757,1.6388954579416317,5000,2,F
758,2.3045966970808562,5000,2,F
759,1.240023441191853,5000,2,F
760,1.9529791271956616,5000,2,F
761,1.8586137762806845,5000,2,F
762,1.3950543588914923,5000,2,F
763,2.205673882715479,5000,2,F
764,2.0388860525233796,5000,2,F
765,2.0677539749369136,5000,2,F
766,1.3827588681244223,5000,2,F
767,2.8021965721417352,5000,2,F
768,2.3818745971611883,5000,2,F
769,1.4184347048159907,5000,2,F
770,1.9155862614250254,5000,2,F
771,2.2868198216000235,5000,2,F
772,1.8174693434862628,5000,2,F
773,2.6504537758050852,5000,2,F
774,2.0185638148114338,5000,2,F
775,3.400203195790334,5000,2,F
776,1.2578485010887626,5000,2,F
777,2.457321841644767,5000,2,F
778,1.4937192526230711,5000,2,F
779,2.4355227281057052,5000,2,F
780,1.5689086556077876,5000,2,F
781,2.4826981193858466,5000,2,F
782,3.002550384595846,5000,2,F
783,2.4311221382856196,5000,2,F
784,2.061293526442106,5000,2,F
785,2.4112791268541622,5000,2,F
786,2.912978858688365,5000,2,F
787,2.0485059086164568,5000,2,F
788,1.2784508288423924,5000,2,F
789,1.2074508720654296,5000,2,F
790,1.9131520458774,5000,2,F
791,1.6382634224546262,5000,2,F
792,2.770689167399162,5000,2,F
793,1.497038561901981,5000,2,F
794,1.702383459013238,5000,2,F
795,1.2981658255401185,5000,2,F
796,2.2110075540570016,5000,2,F
797,1.9762063170875834,5000,2,F
