,MeanWaitingTime,CustomerCount,Servers,Rho
158,0.009747516451806859,500.0,1.0,0.02
159,0.0026978508091522143,500.0,1.0,0.02
160,0.012840706783656515,500.0,1.0,0.02
161,0.008249723368319792,500.0,1.0,0.02
162,0.0066228839509931275,500.0,1.0,0.02
163,0.004021785834066804,500.0,1.0,0.02
164,0.0161476503529969,500.0,1.0,0.02
165,0.002256438788794185,500.0,1.0,0.02
166,0.009022518082756505,500.0,1.0,0.02
167,0.009684074916844794,500.0,1.0,0.02
168,0.003348313770646655,500.0,1.0,0.02
169,0.007463203599045073,500.0,1.0,0.02
170,0.004519562411474226,500.0,1.0,0.02
171,0.009020007838676378,500.0,1.0,0.02
172,0.003124347370263422,500.0,1.0,0.02
173,0.011832012378277,500.0,1.0,0.02
174,0.008837004054470753,500.0,1.0,0.02
175,0.007164706987449563,500.0,1.0,0.02
176,0.009520342958516038,500.0,1.0,0.02
177,0.006693788787776157,500.0,1.0,0.02
178,0.006726916470741315,500.0,1.0,0.02
179,0.005252016520677444,500.0,1.0,0.02
180,0.0026293047306198787,500.0,1.0,0.02
181,0.005306898192497102,500.0,1.0,0.02
182,0.010064880437623743,500.0,1.0,0.02
183,0.00589105903621055,500.0,1.0,0.02
184,0.0025422068134134863,500.0,1.0,0.02
185,0.009508236093281084,500.0,1.0,0.02
186,0.005294204426274291,500.0,1.0,0.02
187,0.004653250703514459,500.0,1.0,0.02
188,0.01702434995472936,500.0,1.0,0.02
189,0.00333405445702374,500.0,1.0,0.02
190,0.0074116872402100855,500.0,1.0,0.02
191,0.015709947132812884,500.0,1.0,0.02
192,0.011952284666628657,500.0,1.0,0.02
193,0.0050463774083746105,500.0,1.0,0.02
194,0.00746541303668846,500.0,1.0,0.02
195,0.00845912609413881,500.0,1.0,0.02
196,0.009505782874254692,500.0,1.0,0.02
197,0.004068528962565096,500.0,1.0,0.02
198,0.016741908255074465,500.0,1.0,0.02
199,0.010583597416639095,500.0,1.0,0.02
200,0.00043308950937353077,500.0,2.0,0.02
201,0.0,500.0,2.0,0.02
202,0.00011618707887464552,500.0,2.0,0.02
203,0.0,500.0,2.0,0.02
204,0.00024454115298703984,500.0,2.0,0.02
205,0.0006711616087977745,500.0,2.0,0.02
206,0.0,500.0,2.0,0.02
207,0.0,500.0,2.0,0.02
208,0.0006802904448009031,500.0,2.0,0.02
209,0.0,500.0,2.0,0.02
210,0.0,500.0,2.0,0.02
211,0.0,500.0,2.0,0.02
212,0.0,500.0,2.0,0.02
213,0.0,500.0,2.0,0.02
214,0.0,500.0,2.0,0.02
215,0.0,500.0,2.0,0.02
216,0.0005272284872444289,500.0,2.0,0.02
217,0.0003431242017670684,500.0,2.0,0.02
218,0.0,500.0,2.0,0.02
219,0.0,500.0,2.0,0.02
220,0.0005354827136238782,500.0,2.0,0.02
221,0.0006148307164421567,500.0,2.0,0.02
222,0.0,500.0,2.0,0.02
223,0.0,500.0,2.0,0.02
224,0.0,500.0,2.0,0.02
225,0.00047107540334400256,500.0,2.0,0.02
226,0.0,500.0,2.0,0.02
227,0.0,500.0,2.0,0.02
228,0.0,500.0,2.0,0.02
229,0.0,500.0,2.0,0.02
230,0.0,500.0,2.0,0.02
231,0.0,500.0,2.0,0.02
232,0.0,500.0,2.0,0.02
233,0.0,500.0,2.0,0.02
234,0.0,500.0,2.0,0.02
235,0.0002779552963675087,500.0,2.0,0.02
236,0.0,500.0,2.0,0.02
237,0.0,500.0,2.0,0.02
238,0.0,500.0,2.0,0.02
239,6.494981918694975e-05,500.0,2.0,0.02
240,0.0006120034852920071,500.0,2.0,0.02
241,0.0,500.0,2.0,0.02
242,0.0,500.0,2.0,0.02
243,0.0,500.0,2.0,0.02
244,0.0,500.0,2.0,0.02
245,0.0003578430514171487,500.0,2.0,0.02
246,0.0,500.0,2.0,0.02
247,0.0,500.0,2.0,0.02
248,0.0,500.0,2.0,0.02
249,0.0,500.0,2.0,0.02
250,0.0,500.0,4.0,0.02
251,0.0,500.0,4.0,0.02
252,0.0,500.0,4.0,0.02
253,0.0,500.0,4.0,0.02
254,0.0,500.0,4.0,0.02
255,0.0,500.0,4.0,0.02
256,0.0,500.0,4.0,0.02
257,0.0,500.0,4.0,0.02
258,0.0,500.0,4.0,0.02
259,0.0,500.0,4.0,0.02
260,0.0,500.0,4.0,0.02
261,0.0,500.0,4.0,0.02
262,0.0,500.0,4.0,0.02
263,0.0,500.0,4.0,0.02
264,0.0,500.0,4.0,0.02
265,0.0,500.0,4.0,0.02
266,0.0,500.0,4.0,0.02
267,0.0,500.0,4.0,0.02
268,0.0,500.0,4.0,0.02
269,0.0,500.0,4.0,0.02
270,0.0,500.0,4.0,0.02
271,0.0,500.0,4.0,0.02
272,0.0,500.0,4.0,0.02
273,0.0,500.0,4.0,0.02
274,0.0,500.0,4.0,0.02
275,0.0,500.0,4.0,0.02
276,0.0,500.0,4.0,0.02
277,0.0,500.0,4.0,0.02
278,0.0,500.0,4.0,0.02
279,0.0,500.0,4.0,0.02
280,0.0,500.0,4.0,0.02
281,0.0,500.0,4.0,0.02
282,0.0,500.0,4.0,0.02
283,0.0,500.0,4.0,0.02
284,0.0,500.0,4.0,0.02
285,0.0,500.0,4.0,0.02
286,0.0,500.0,4.0,0.02
287,0.0,500.0,4.0,0.02
288,0.0,500.0,4.0,0.02
289,0.0,500.0,4.0,0.02
290,0.0,500.0,4.0,0.02
291,0.0,500.0,4.0,0.02
292,0.0,500.0,4.0,0.02
293,0.0,500.0,4.0,0.02
294,0.0,500.0,4.0,0.02
295,0.0,500.0,4.0,0.02
296,0.0,500.0,4.0,0.02
297,0.0,500.0,4.0,0.02
298,0.0,500.0,4.0,0.02
299,0.0,500.0,4.0,0.02
300,0.0058376228131564855,500.0,1.0,0.03
301,0.010314629017589453,500.0,1.0,0.03
302,0.015677124294720214,500.0,1.0,0.03
303,0.00821013886138087,500.0,1.0,0.03
304,0.016856415648054936,500.0,1.0,0.03
305,0.014334945769022625,500.0,1.0,0.03
306,0.015472725370281595,500.0,1.0,0.03
307,0.017105240472400793,500.0,1.0,0.03
308,0.006012650697961817,500.0,1.0,0.03
309,0.014718323775950922,500.0,1.0,0.03
310,0.015880584789841123,500.0,1.0,0.03
311,0.016645197028335928,500.0,1.0,0.03
312,0.012325403943159244,500.0,1.0,0.03
313,0.012309354302235079,500.0,1.0,0.03
314,0.006756118200406945,500.0,1.0,0.03
315,0.014936542548667603,500.0,1.0,0.03
316,0.007842362869347653,500.0,1.0,0.03
317,0.00769476231793719,500.0,1.0,0.03
318,0.0058444840807303534,500.0,1.0,0.03
319,0.00701692005330824,500.0,1.0,0.03
320,0.009221181933012702,500.0,1.0,0.03
321,0.010199619051099717,500.0,1.0,0.03
322,0.014290276565961903,500.0,1.0,0.03
323,0.01635986100805161,500.0,1.0,0.03
324,0.018830044192444575,500.0,1.0,0.03
325,0.00918715521547756,500.0,1.0,0.03
326,0.019104861627833487,500.0,1.0,0.03
327,0.01231398932176586,500.0,1.0,0.03
328,0.013874858225683398,500.0,1.0,0.03
329,0.0169785023394775,500.0,1.0,0.03
330,0.014636347597087764,500.0,1.0,0.03
331,0.006633249432491539,500.0,1.0,0.03
332,0.015448735084867849,500.0,1.0,0.03
333,0.009607896844803235,500.0,1.0,0.03
334,0.00695493136924631,500.0,1.0,0.03
335,0.01636788278286582,500.0,1.0,0.03
336,0.004313736178111867,500.0,1.0,0.03
337,0.007435808801366648,500.0,1.0,0.03
338,0.015525399311554396,500.0,1.0,0.03
339,0.010850619948151263,500.0,1.0,0.03
340,0.014072518736770461,500.0,1.0,0.03
341,0.01247658731219508,500.0,1.0,0.03
342,0.014475235263133072,500.0,1.0,0.03
343,0.016726119517580174,500.0,1.0,0.03
344,0.01821320069714055,500.0,1.0,0.03
345,0.008146798449689413,500.0,1.0,0.03
346,0.009711163003169076,500.0,1.0,0.03
347,0.02206405016292493,500.0,1.0,0.03
348,0.02135979638832228,500.0,1.0,0.03
349,0.014738997182801085,500.0,1.0,0.03
350,0.0005140081221655919,500.0,2.0,0.03
351,0.0,500.0,2.0,0.03
352,0.00020467339613151124,500.0,2.0,0.03
353,0.00012168911567277974,500.0,2.0,0.03
354,0.0006735492990267175,500.0,2.0,0.03
355,0.0,500.0,2.0,0.03
356,0.0,500.0,2.0,0.03
357,0.0,500.0,2.0,0.03
358,4.203632579537953e-05,500.0,2.0,0.03
359,0.0006960974667244954,500.0,2.0,0.03
360,0.0,500.0,2.0,0.03
361,0.00020296006247713194,500.0,2.0,0.03
362,0.0005023653079724681,500.0,2.0,0.03
363,0.001501442754459049,500.0,2.0,0.03
364,0.0,500.0,2.0,0.03
365,0.0005904898868866439,500.0,2.0,0.03
366,0.0,500.0,2.0,0.03
367,0.0,500.0,2.0,0.03
368,9.111498393667717e-05,500.0,2.0,0.03
369,0.0005083461379485926,500.0,2.0,0.03
370,0.0,500.0,2.0,0.03
371,0.00013256237810969652,500.0,2.0,0.03
372,0.0,500.0,2.0,0.03
373,0.0,500.0,2.0,0.03
374,0.0,500.0,2.0,0.03
375,0.00037218831057043647,500.0,2.0,0.03
376,0.0,500.0,2.0,0.03
377,0.0006793715206881644,500.0,2.0,0.03
378,0.0007309745917491455,500.0,2.0,0.03
379,0.0,500.0,2.0,0.03
380,0.0,500.0,2.0,0.03
381,0.00033562694601096157,500.0,2.0,0.03
382,0.0,500.0,2.0,0.03
383,0.0006209130203524183,500.0,2.0,0.03
384,0.00031900591238036215,500.0,2.0,0.03
385,0.0,500.0,2.0,0.03
386,0.0,500.0,2.0,0.03
387,0.00010070359874316636,500.0,2.0,0.03
388,0.0007945402495999474,500.0,2.0,0.03
389,0.00020209596721360867,500.0,2.0,0.03
390,0.0010254442389405654,500.0,2.0,0.03
391,0.00016076474538840557,500.0,2.0,0.03
392,0.0,500.0,2.0,0.03
393,0.00013047070962329599,500.0,2.0,0.03
394,0.0,500.0,2.0,0.03
395,0.0,500.0,2.0,0.03
396,0.0,500.0,2.0,0.03
397,0.0,500.0,2.0,0.03
398,0.000552927329555132,500.0,2.0,0.03
399,0.0,500.0,2.0,0.03
400,0.0,500.0,4.0,0.03
401,0.0,500.0,4.0,0.03
402,0.0,500.0,4.0,0.03
403,0.0,500.0,4.0,0.03
404,0.0,500.0,4.0,0.03
405,0.0,500.0,4.0,0.03
406,0.0,500.0,4.0,0.03
407,0.0,500.0,4.0,0.03
408,0.0,500.0,4.0,0.03
409,0.0,500.0,4.0,0.03
410,0.0,500.0,4.0,0.03
411,0.0,500.0,4.0,0.03
412,0.0,500.0,4.0,0.03
413,0.0,500.0,4.0,0.03
414,0.0,500.0,4.0,0.03
415,0.0,500.0,4.0,0.03
416,0.0,500.0,4.0,0.03
417,0.0,500.0,4.0,0.03
418,0.0,500.0,4.0,0.03
419,0.0,500.0,4.0,0.03
420,0.0,500.0,4.0,0.03
421,0.0,500.0,4.0,0.03
422,0.0,500.0,4.0,0.03
423,0.0,500.0,4.0,0.03
424,0.0,500.0,4.0,0.03
425,0.0,500.0,4.0,0.03
426,0.0,500.0,4.0,0.03
427,0.0,500.0,4.0,0.03
428,0.0,500.0,4.0,0.03
429,0.0,500.0,4.0,0.03
430,0.0,500.0,4.0,0.03
431,0.0,500.0,4.0,0.03
432,0.0,500.0,4.0,0.03
433,0.0,500.0,4.0,0.03
434,0.0,500.0,4.0,0.03
435,0.0,500.0,4.0,0.03
436,0.0,500.0,4.0,0.03
437,0.0,500.0,4.0,0.03
438,0.0,500.0,4.0,0.03
439,0.0,500.0,4.0,0.03
440,0.0,500.0,4.0,0.03
441,0.0,500.0,4.0,0.03
442,0.0,500.0,4.0,0.03
443,0.0,500.0,4.0,0.03
444,0.0,500.0,4.0,0.03
445,0.0,500.0,4.0,0.03
446,0.0,500.0,4.0,0.03
447,0.0,500.0,4.0,0.03
448,0.0,500.0,4.0,0.03
449,0.0,500.0,4.0,0.03
450,0.017258609179673215,500.0,1.0,0.04
451,0.014418019201446213,500.0,1.0,0.04
452,0.01595353728601026,500.0,1.0,0.04
453,0.014105894024860106,500.0,1.0,0.04
454,0.018115525223579256,500.0,1.0,0.04
455,0.00810651364788191,500.0,1.0,0.04
456,0.01266135505326973,500.0,1.0,0.04
457,0.025546375675982915,500.0,1.0,0.04
458,0.018372027159044364,500.0,1.0,0.04
459,0.0190777122452198,500.0,1.0,0.04
460,0.013063564985547253,500.0,1.0,0.04
461,0.014250438487068322,500.0,1.0,0.04
462,0.027167722965012558,500.0,1.0,0.04
463,0.01573663524765118,500.0,1.0,0.04
464,0.01804700832904691,500.0,1.0,0.04
465,0.015528549424708963,500.0,1.0,0.04
466,0.015168083670740472,500.0,1.0,0.04
467,0.018010709047990722,500.0,1.0,0.04
468,0.02379223021756775,500.0,1.0,0.04
469,0.012410918534295,500.0,1.0,0.04
470,0.013118722354996863,500.0,1.0,0.04
471,0.020677553955435826,500.0,1.0,0.04
472,0.006369949576661356,500.0,1.0,0.04
473,0.01325029721169983,500.0,1.0,0.04
474,0.020368986058425093,500.0,1.0,0.04
475,0.014470026617469557,500.0,1.0,0.04
476,0.014408031339123682,500.0,1.0,0.04
477,0.03181155126620678,500.0,1.0,0.04
478,0.020124794362446435,500.0,1.0,0.04
479,0.01842392673667473,500.0,1.0,0.04
480,0.010257832934904326,500.0,1.0,0.04
481,0.014132730708196277,500.0,1.0,0.04
482,0.0186019192287268,500.0,1.0,0.04
483,0.011279706517435102,500.0,1.0,0.04
484,0.012751669153274178,500.0,1.0,0.04
485,0.015175560851009379,500.0,1.0,0.04
486,0.026612937854320534,500.0,1.0,0.04
487,0.01163019858856142,500.0,1.0,0.04
488,0.023272640261463893,500.0,1.0,0.04
489,0.020690332429154863,500.0,1.0,0.04
490,0.02727306337637573,500.0,1.0,0.04
491,0.0180354434980527,500.0,1.0,0.04
492,0.021316608197895177,500.0,1.0,0.04
493,0.015811830326924764,500.0,1.0,0.04
494,0.014829418707483256,500.0,1.0,0.04
495,0.020853766815269268,500.0,1.0,0.04
496,0.009801825858947268,500.0,1.0,0.04
497,0.014199886282007128,500.0,1.0,0.04
498,0.016449558093170155,500.0,1.0,0.04
499,0.013829541449100488,500.0,1.0,0.04
500,0.0,500.0,2.0,0.04
501,0.0011812391755081535,500.0,2.0,0.04
502,0.00025290098687526095,500.0,2.0,0.04
503,0.0007166616874450255,500.0,2.0,0.04
504,0.0013302532976917974,500.0,2.0,0.04
505,0.0004936529186259513,500.0,2.0,0.04
506,0.0007171606827278083,500.0,2.0,0.04
507,0.0,500.0,2.0,0.04
508,0.0,500.0,2.0,0.04
509,0.0041642822059034185,500.0,2.0,0.04
510,5.395224591916303e-05,500.0,2.0,0.04
511,5.0143277081247104e-05,500.0,2.0,0.04
512,0.0,500.0,2.0,0.04
513,0.0017824389832703106,500.0,2.0,0.04
514,0.00031672891422346083,500.0,2.0,0.04
515,0.0,500.0,2.0,0.04
516,0.0,500.0,2.0,0.04
517,0.00423281437836971,500.0,2.0,0.04
518,0.00017339951332519376,500.0,2.0,0.04
519,0.0,500.0,2.0,0.04
520,0.0009614473201786496,500.0,2.0,0.04
521,5.89422586560886e-05,500.0,2.0,0.04
522,0.0003370930629441773,500.0,2.0,0.04
523,0.0,500.0,2.0,0.04
524,0.00023994198877085182,500.0,2.0,0.04
525,0.0,500.0,2.0,0.04
526,0.0028428663277517076,500.0,2.0,0.04
527,0.0015801635080450183,500.0,2.0,0.04
528,0.002818789176672567,500.0,2.0,0.04
529,0.0006709792105937425,500.0,2.0,0.04
530,0.0015763823573652189,500.0,2.0,0.04
531,0.00020633894117122508,500.0,2.0,0.04
532,5.94487280118301e-05,500.0,2.0,0.04
533,0.0,500.0,2.0,0.04
534,0.00014563019837351022,500.0,2.0,0.04
535,0.0002606558256076141,500.0,2.0,0.04
536,7.831752898482592e-05,500.0,2.0,0.04
537,0.00027990019629851306,500.0,2.0,0.04
538,0.0005623185863860272,500.0,2.0,0.04
539,0.001702005148976923,500.0,2.0,0.04
540,0.0011047800775501634,500.0,2.0,0.04
541,0.0014428757757078757,500.0,2.0,0.04
542,0.00010286819988846219,500.0,2.0,0.04
543,0.0006325143677231609,500.0,2.0,0.04
544,0.0,500.0,2.0,0.04
545,0.0,500.0,2.0,0.04
546,0.0004776913010773569,500.0,2.0,0.04
547,0.0021677818682715043,500.0,2.0,0.04
548,0.0,500.0,2.0,0.04
549,0.0,500.0,2.0,0.04
550,0.0,500.0,4.0,0.04
551,0.0,500.0,4.0,0.04
552,0.0,500.0,4.0,0.04
553,0.0,500.0,4.0,0.04
554,0.0,500.0,4.0,0.04
555,0.0,500.0,4.0,0.04
556,0.0,500.0,4.0,0.04
557,0.0,500.0,4.0,0.04
558,0.0,500.0,4.0,0.04
559,0.0,500.0,4.0,0.04
560,0.0,500.0,4.0,0.04
561,0.0,500.0,4.0,0.04
562,0.0,500.0,4.0,0.04
563,0.0,500.0,4.0,0.04
564,0.0,500.0,4.0,0.04
565,0.0,500.0,4.0,0.04
566,0.0,500.0,4.0,0.04
567,0.0,500.0,4.0,0.04
568,0.0,500.0,4.0,0.04
569,0.0,500.0,4.0,0.04
570,0.0,500.0,4.0,0.04
571,0.0,500.0,4.0,0.04
572,0.0,500.0,4.0,0.04
573,0.0,500.0,4.0,0.04
574,0.0,500.0,4.0,0.04
575,0.0,500.0,4.0,0.04
576,0.0,500.0,4.0,0.04
577,0.0,500.0,4.0,0.04
578,0.0,500.0,4.0,0.04
579,0.0,500.0,4.0,0.04
580,0.0,500.0,4.0,0.04
581,0.0,500.0,4.0,0.04
582,0.0,500.0,4.0,0.04
583,0.0,500.0,4.0,0.04
584,0.0,500.0,4.0,0.04
585,0.0,500.0,4.0,0.04
586,0.0,500.0,4.0,0.04
587,0.0,500.0,4.0,0.04
588,0.0,500.0,4.0,0.04
589,0.0,500.0,4.0,0.04
590,0.0,500.0,4.0,0.04
591,0.0,500.0,4.0,0.04
592,0.0,500.0,4.0,0.04
593,0.0,500.0,4.0,0.04
594,0.0,500.0,4.0,0.04
595,0.0,500.0,4.0,0.04
596,0.0,500.0,4.0,0.04
597,0.0,500.0,4.0,0.04
598,0.0,500.0,4.0,0.04
599,0.0,500.0,4.0,0.04
600,0.02837089134180974,500.0,1.0,0.05
601,0.02248469117006023,500.0,1.0,0.05
602,0.01772255069775062,500.0,1.0,0.05
603,0.023196049053986145,500.0,1.0,0.05
604,0.016766840061499637,500.0,1.0,0.05
605,0.016953637464897055,500.0,1.0,0.05
606,0.017492739616586626,500.0,1.0,0.05
607,0.02763850006972882,500.0,1.0,0.05
608,0.01668015039635395,500.0,1.0,0.05
609,0.017051951336048005,500.0,1.0,0.05
610,0.019284868347575156,500.0,1.0,0.05
611,0.02351801208889239,500.0,1.0,0.05
612,0.01691023325988158,500.0,1.0,0.05
613,0.02194084964678192,500.0,1.0,0.05
614,0.016577493423486543,500.0,1.0,0.05
615,0.020731606904187457,500.0,1.0,0.05
616,0.019984162533509476,500.0,1.0,0.05
617,0.017038871085866845,500.0,1.0,0.05
618,0.026681218359841337,500.0,1.0,0.05
619,0.017955397516630583,500.0,1.0,0.05
620,0.017750836117171757,500.0,1.0,0.05
621,0.017933905117534663,500.0,1.0,0.05
622,0.025893230473530992,500.0,1.0,0.05
623,0.017782833362211932,500.0,1.0,0.05
624,0.023506422603780323,500.0,1.0,0.05
625,0.014501595347633837,500.0,1.0,0.05
626,0.017333125575323138,500.0,1.0,0.05
627,0.012662391407877052,500.0,1.0,0.05
628,0.018387216900187738,500.0,1.0,0.05
629,0.01636496536374602,500.0,1.0,0.05
630,0.01241571774708808,500.0,1.0,0.05
631,0.017842075684252903,500.0,1.0,0.05
632,0.011906578133864514,500.0,1.0,0.05
633,0.02508124915463722,500.0,1.0,0.05
634,0.015172778420196978,500.0,1.0,0.05
635,0.02147758025934701,500.0,1.0,0.05
636,0.018465523410214103,500.0,1.0,0.05
637,0.02866607358978541,500.0,1.0,0.05
638,0.027646927441027713,500.0,1.0,0.05
639,0.010485760830265577,500.0,1.0,0.05
640,0.01193545589918068,500.0,1.0,0.05
641,0.027482167698417093,500.0,1.0,0.05
642,0.013741310880949414,500.0,1.0,0.05
643,0.020506932944301327,500.0,1.0,0.05
644,0.017189424805716867,500.0,1.0,0.05
645,0.01555052190835454,500.0,1.0,0.05
646,0.023784437745249475,500.0,1.0,0.05
647,0.016830770324742162,500.0,1.0,0.05
648,0.013533244848694437,500.0,1.0,0.05
649,0.010201393757022857,500.0,1.0,0.05
650,0.0004925283378508994,500.0,2.0,0.05
651,0.0022262543399959897,500.0,2.0,0.05
652,0.002286128344682652,500.0,2.0,0.05
653,0.003046406208244889,500.0,2.0,0.05
654,0.0008746761089510073,500.0,2.0,0.05
655,0.000872410362862297,500.0,2.0,0.05
656,0.0005954069555381238,500.0,2.0,0.05
657,0.0005239644490018236,500.0,2.0,0.05
658,0.0002193545525644822,500.0,2.0,0.05
659,0.0008024952558214977,500.0,2.0,0.05
660,0.0001739085322419669,500.0,2.0,0.05
661,9.87283827810188e-05,500.0,2.0,0.05
662,3.332279485721301e-05,500.0,2.0,0.05
663,0.0008079876568789927,500.0,2.0,0.05
664,0.0,500.0,2.0,0.05
665,0.001120236834246498,500.0,2.0,0.05
666,0.0029530675107550908,500.0,2.0,0.05
667,0.002334750293159914,500.0,2.0,0.05
668,3.925211306204801e-05,500.0,2.0,0.05
