,MeanWaitingTime,CustomerCount,Servers,Method
80,1.1024708655722346,5000,1,prior
81,1.6748099246490182,5000,1,prior
82,1.2328236815502052,5000,1,prior
83,0.9659848048944747,5000,1,prior
84,1.0605971334191344,5000,1,prior
85,1.523529677605151,5000,1,prior
86,0.9807464004629135,5000,1,prior
87,1.0892607454969416,5000,1,prior
88,1.0306921926793637,5000,1,prior
89,1.7191634894955488,5000,1,prior
90,1.1991002631872028,5000,1,prior
91,1.4789413518453765,5000,1,prior
92,1.1746837869634663,5000,1,prior
93,1.2090333739497119,5000,1,prior
94,1.2485639569732263,5000,1,prior
95,1.2213180764380536,5000,1,prior
96,1.0447199887083454,5000,1,prior
97,1.3396492122651786,5000,1,prior
98,1.3342521262986855,5000,1,prior
99,1.0495270753780457,5000,1,prior
100,1.2470955472500609,5000,1,prior
101,1.0830027475210915,5000,1,prior
102,1.4644206853703567,5000,1,prior
103,0.9424385576533326,5000,1,prior
104,1.0700799535764796,5000,1,prior
105,1.441755241434129,5000,1,prior
106,1.262005593715278,5000,1,prior
107,1.290273867016752,5000,1,prior
108,1.1939124401424481,5000,1,prior
109,1.2643883798394602,5000,1,prior
110,1.271310281933155,5000,1,prior
111,1.4983130463968983,5000,1,prior
112,1.08337597872241,5000,1,prior
113,1.0412505846033913,5000,1,prior
114,1.0384198279148742,5000,1,prior
115,1.0454999707834316,5000,1,prior
116,0.9671298750373131,5000,1,prior
117,1.4563344537743028,5000,1,prior
118,1.1323501264810465,5000,1,prior
119,1.179733015587718,5000,1,prior
120,0.9960411097563218,5000,1,prior
121,1.425696689488285,5000,1,prior
122,0.9002474010648127,5000,1,prior
123,1.4269981914250502,5000,1,prior
124,1.3259982829899852,5000,1,prior
125,0.996063558927205,5000,1,prior
126,1.305341619540976,5000,1,prior
127,1.2318579425728313,5000,1,prior
128,1.147508102714653,5000,1,prior
129,1.361839268937169,5000,1,prior
130,0.8331130031815461,5000,1,prior
131,1.4316026010888196,5000,1,prior
132,1.2698966582049682,5000,1,prior
133,1.2860369977310453,5000,1,prior
134,1.149150100282003,5000,1,prior
135,1.5042394078683246,5000,1,prior
136,0.9234059434629355,5000,1,prior
137,1.2100334314725991,5000,1,prior
138,1.1052109589066632,5000,1,prior
139,1.1715433320346653,5000,1,prior
140,1.8314213699933615,5000,1,prior
141,1.4319594715714907,5000,1,prior
142,1.1067978218868335,5000,1,prior
143,1.0941382898931962,5000,1,prior
144,0.9672880723079518,5000,1,prior
145,1.2574085922070068,5000,1,prior
146,1.309994439389259,5000,1,prior
147,1.1900658403808966,5000,1,prior
148,1.007563852310782,5000,1,prior
149,1.2744766869568878,5000,1,prior
150,1.310750003375351,5000,1,prior
151,1.3699297502784844,5000,1,prior
152,1.1854175297152048,5000,1,prior
153,1.3435366154072548,5000,1,prior
154,1.1735458112013915,5000,1,prior
155,1.1621903741427753,5000,1,prior
156,1.3122298823254999,5000,1,prior
157,1.1706888815523333,5000,1,prior
158,1.6834693377772805,5000,1,prior
159,1.4941379267237598,5000,1,prior
160,1.6007401873820173,5000,1,prior
161,0.9278281561313754,5000,1,prior
162,0.9377376376929456,5000,1,prior
163,1.488344311477043,5000,1,prior
164,1.4782068297259672,5000,1,prior
165,1.109790135790798,5000,1,prior
166,1.1645553021102446,5000,1,prior
167,1.2272196600373153,5000,1,prior
168,1.2859316386306725,5000,1,prior
169,1.2394649664214805,5000,1,prior
170,1.4218752769601313,5000,1,prior
171,1.180984003228147,5000,1,prior
172,1.1848627242913052,5000,1,prior
173,1.1438742076993036,5000,1,prior
174,1.1314822613290154,5000,1,prior
175,1.4348738775871632,5000,1,prior
176,1.3554961094219915,5000,1,prior
177,1.0278703482447111,5000,1,prior
178,1.3327471225498186,5000,1,prior
179,1.0009604600611035,5000,1,prior
180,1.3968492237818502,5000,1,prior
181,0.9838946634453405,5000,1,prior
182,1.1601481826827367,5000,1,prior
183,1.3096858073303548,5000,1,prior
184,1.4924186919990128,5000,1,prior
185,0.9518989883528964,5000,1,prior
186,1.315535443715154,5000,1,prior
187,1.405116869946356,5000,1,prior
188,1.057743969676071,5000,1,prior
189,1.0818273576716866,5000,1,prior
190,1.3122131548541296,5000,1,prior
191,0.9183761452651783,5000,1,prior
192,1.222442696663882,5000,1,prior
193,1.0733555519582754,5000,1,prior
194,1.8839567632241465,5000,1,prior
195,1.2105736082005172,5000,1,prior
196,1.0627114083128955,5000,1,prior
197,1.1354568697751277,5000,1,prior
198,1.1896852333372623,5000,1,prior
199,0.8488244976156937,5000,1,prior
200,1.3813275066788946,5000,1,prior
201,2.5594037108050762,5000,1,prior
202,1.241685769986242,5000,1,prior
203,1.5035006447642048,5000,1,prior
204,0.9051772012833446,5000,1,prior
205,1.650346534814686,5000,1,prior
206,1.2991061029236513,5000,1,prior
207,1.1550970049093532,5000,1,prior
208,1.0297760459796672,5000,1,prior
209,1.2693312255671905,5000,1,prior
210,1.1587522165306385,5000,1,prior
211,1.1584738245466726,5000,1,prior
212,1.8884608658071667,5000,1,prior
213,1.1303263948622566,5000,1,prior
214,1.5897581813647408,5000,1,prior
215,1.3196147650165992,5000,1,prior
216,1.6971941406000834,5000,1,prior
217,1.0763588069032335,5000,1,prior
218,1.2145972467443336,5000,1,prior
219,1.3362920825199356,5000,1,prior
220,1.1321409536359692,5000,1,prior
221,1.1201103281748193,5000,1,prior
222,1.2270652544980414,5000,1,prior
223,1.354423506036792,5000,1,prior
224,1.2625144045957875,5000,1,prior
225,1.3376758309074153,5000,1,prior
226,0.9513294308541943,5000,1,prior
227,1.0036403767134117,5000,1,prior
228,1.2099594695615137,5000,1,prior
229,1.720656585083759,5000,1,prior
230,1.0591508538194103,5000,1,prior
231,1.5802699055503293,5000,1,prior
232,1.106022344881563,5000,1,prior
233,1.8583886621955985,5000,1,prior
234,1.441768583940593,5000,1,prior
235,1.3350712951809383,5000,1,prior
236,1.319648428840967,5000,1,prior
237,1.0612329400594962,5000,1,prior
238,1.1788314257944028,5000,1,prior
239,1.3223268416724936,5000,1,prior
240,0.996549890810496,5000,1,prior
241,1.1274233492569699,5000,1,prior
242,1.1422647040279141,5000,1,prior
243,1.5607850062118385,5000,1,prior
244,0.952864392405744,5000,1,prior
245,1.1196751142261399,5000,1,prior
246,1.4487028370254447,5000,1,prior
247,1.3673298927167046,5000,1,prior
248,1.5098395861988014,5000,1,prior
249,1.0901647170504845,5000,1,prior
250,1.5051455126528317,5000,1,prior
251,1.0383256810508956,5000,1,prior
252,1.1579028873435426,5000,1,prior
253,1.0518191348287287,5000,1,prior
254,1.6326339491231725,5000,1,prior
255,1.2441224699328866,5000,1,prior
256,1.1337339473104924,5000,1,prior
257,1.5042173211330208,5000,1,prior
258,1.3862078656098535,5000,1,prior
259,1.3530935084647189,5000,1,prior
260,0.965014429814975,5000,1,prior
261,1.2538217450902986,5000,1,prior
262,1.0686160921758372,5000,1,prior
263,1.0122623673848807,5000,1,prior
264,1.7656474010105172,5000,1,prior
265,1.2725490609707841,5000,1,prior
266,1.43042664427407,5000,1,prior
267,1.3347066530969216,5000,1,prior
268,1.074499548302951,5000,1,prior
269,1.1963206924969731,5000,1,prior
270,1.1202569022904767,5000,1,prior
271,1.3235138703932328,5000,1,prior
272,1.9228080373020344,5000,1,prior
273,1.6217505952916067,5000,1,prior
274,0.9769330003943065,5000,1,prior
275,1.0488885654648272,5000,1,prior
276,1.5637166103708808,5000,1,prior
277,1.6837304817720906,5000,1,prior
278,1.180482282623487,5000,1,prior
279,1.0355843482762932,5000,1,prior
280,1.482905202542515,5000,1,prior
281,1.1017889040894904,5000,1,prior
282,1.2656362093325566,5000,1,prior
283,0.9937704171039157,5000,1,prior
284,1.4642141449548842,5000,1,prior
285,1.2517471476380466,5000,1,prior
286,1.0094676954139596,5000,1,prior
287,1.0820405473989378,5000,1,prior
288,1.2822301023601679,5000,1,prior
289,1.1037130722160577,5000,1,prior
290,1.2934816362450512,5000,1,prior
291,1.0914624496082237,5000,1,prior
292,1.1620292957234428,5000,1,prior
293,1.0225275669915812,5000,1,prior
294,1.0722580964385253,5000,1,prior
295,1.1785559293569654,5000,1,prior
296,1.4596380796978914,5000,1,prior
297,1.3026000195241072,5000,1,prior
298,0.9988068546361679,5000,1,prior
299,1.429402029903507,5000,1,prior
300,1.6313572389714788,5000,1,prior
301,1.2685411045850334,5000,1,prior
302,1.565018582037137,5000,1,prior
303,1.3133564202152281,5000,1,prior
304,1.854211197049004,5000,1,prior
305,1.0740216185196083,5000,1,prior
306,1.8939434843985545,5000,1,prior
307,1.2643083551443834,5000,1,prior
308,1.1264669686727087,5000,1,prior
309,1.3261151363079133,5000,1,prior
310,1.0277180945914277,5000,1,prior
311,1.021176101117859,5000,1,prior
312,1.1132286013423407,5000,1,prior
313,1.6875177181143357,5000,1,prior
314,1.1303388693398646,5000,1,prior
315,1.294439763665344,5000,1,prior
316,1.0284971738219437,5000,1,prior
317,1.190915982469217,5000,1,prior
318,1.2485141583724566,5000,1,prior
319,1.3228153565175376,5000,1,prior
320,1.3929618197773987,5000,1,prior
321,1.034656763817981,5000,1,prior
322,1.4966954973967934,5000,1,prior
323,1.4874556797365763,5000,1,prior
324,1.5183226543740644,5000,1,prior
325,1.383193485929004,5000,1,prior
326,1.2490172496480358,5000,1,prior
327,1.2384381697606095,5000,1,prior
328,1.2812659947472675,5000,1,prior
329,1.1525044810361194,5000,1,prior
330,1.2264374174686021,5000,1,prior
331,1.499266159481129,5000,1,prior
332,0.9325535283240699,5000,1,prior
333,1.8557425088111341,5000,1,prior
334,1.326561483020976,5000,1,prior
335,1.264475775136481,5000,1,prior
336,1.3575630144477475,5000,1,prior
337,1.6250507068139295,5000,1,prior
338,1.2744812071028344,5000,1,prior
339,1.0771443887800636,5000,1,prior
340,1.108878455682485,5000,1,prior
341,1.2242961240412318,5000,1,prior
342,1.1499771334827786,5000,1,prior
343,1.587507770937433,5000,1,prior
344,0.9368316070073651,5000,1,prior
345,1.3472973663525811,5000,1,prior
346,1.0843324273120536,5000,1,prior
347,1.6037315530129546,5000,1,prior
348,1.4190339031122978,5000,1,prior
349,1.1663289977281508,5000,1,prior
350,1.1986375618105165,5000,1,prior
351,1.217298439134944,5000,1,prior
352,1.4084918457782571,5000,1,prior
353,1.2666852869440246,5000,1,prior
354,1.2431126006251931,5000,1,prior
355,1.4645118913014747,5000,1,prior
356,1.0958264964697308,5000,1,prior
357,1.308916156539283,5000,1,prior
358,1.3215401513344698,5000,1,prior
359,1.4788850646334992,5000,1,prior
360,1.6982780408152571,5000,1,prior
361,1.0125757729856584,5000,1,prior
362,1.2980057294523124,5000,1,prior
363,1.1414621208191398,5000,1,prior
364,1.4479700092077596,5000,1,prior
365,1.1269591970046946,5000,1,prior
366,1.2669341620431884,5000,1,prior
367,1.0199240748465057,5000,1,prior
368,1.2370190433544046,5000,1,prior
369,1.202108041605676,5000,1,prior
370,1.6354105757702508,5000,1,prior
371,1.1049108548169952,5000,1,prior
372,1.517927504416645,5000,1,prior
373,1.174956741038596,5000,1,prior
374,1.117858468058796,5000,1,prior
375,1.311914778751797,5000,1,prior
376,1.5519733599711403,5000,1,prior
377,1.0150208068614146,5000,1,prior
378,1.523956415635018,5000,1,prior
379,1.2277956812764206,5000,1,prior
380,1.056266316636712,5000,1,prior
381,1.3570010050552814,5000,1,prior
382,1.1437963324583929,5000,1,prior
383,1.7193323250643566,5000,1,prior
384,1.2903614071867615,5000,1,prior
385,1.2122793359953716,5000,1,prior
386,0.9408362578882993,5000,1,prior
387,1.1049764703850986,5000,1,prior
388,1.0660895171098506,5000,1,prior
389,1.1902891970379488,5000,1,prior
390,1.3038456165907975,5000,1,prior
391,1.166052696159505,5000,1,prior
392,1.1577872779116944,5000,1,prior
393,1.8284508391631162,5000,1,prior
394,1.3303834734666524,5000,1,prior
395,1.5506870725763369,5000,1,prior
396,1.359579914355706,5000,1,prior
397,1.1616037319008319,5000,1,prior
398,1.1183730723193492,5000,1,prior
399,1.710479826303124,5000,1,prior
400,1.1532661666023916,5000,1,prior
401,1.2357925891598733,5000,1,prior
402,1.005641964557672,5000,1,prior
403,1.2675561209641972,5000,1,prior
404,1.0421490999932697,5000,1,prior
405,1.210865134544038,5000,1,prior
406,1.4187737008575971,5000,1,prior
407,1.091149454695107,5000,1,prior
408,1.0521151270015803,5000,1,prior
409,1.1504367575939045,5000,1,prior
410,0.8468476648051554,5000,1,prior
411,1.3496396637844197,5000,1,prior
412,0.984158103368114,5000,1,prior
413,1.0247270030690276,5000,1,prior
414,1.0589491997875096,5000,1,prior
415,1.721340503608891,5000,1,prior
416,1.3812551518852052,5000,1,prior
417,0.9794434208974658,5000,1,prior
418,1.6013764386829454,5000,1,prior
419,0.9298506697214183,5000,1,prior
420,0.9150581286496585,5000,1,prior
421,1.0713065490968308,5000,1,prior
422,1.2831095365688312,5000,1,prior
423,1.0907075067949852,5000,1,prior
424,1.3451097581202258,5000,1,prior
425,1.5652030160172525,5000,1,prior
426,1.2953022742882463,5000,1,prior
427,1.1859238005236343,5000,1,prior
428,1.356135924342357,5000,1,prior
429,1.1542097070979491,5000,1,prior
430,1.2879953469126417,5000,1,prior
431,1.3310270661325332,5000,1,prior
432,0.9494949920851848,5000,1,prior
433,1.1568001929615368,5000,1,prior
434,0.9408311072671277,5000,1,prior
435,1.135301209207333,5000,1,prior
436,1.1200331549876281,5000,1,prior
437,1.366490359503345,5000,1,prior
438,1.1973535229214785,5000,1,prior
439,1.2632426852253553,5000,1,prior
440,0.9190633100860712,5000,1,prior
441,1.1931820209116928,5000,1,prior
442,0.8472066162909888,5000,1,prior
443,1.022128241480156,5000,1,prior
444,1.1788919361312535,5000,1,prior
445,1.1053357599105638,5000,1,prior
446,1.1834342360044674,5000,1,prior
447,1.054651300599698,5000,1,prior
448,1.156784746756157,5000,1,prior
449,1.1519093358860972,5000,1,prior
450,1.102502420362682,5000,1,prior
451,1.03177565979133,5000,1,prior
452,1.2614762350759552,5000,1,prior
453,1.3984592906145568,5000,1,prior
454,1.3761447628415893,5000,1,prior
455,1.25456294841081,5000,1,prior
456,1.162289022857176,5000,1,prior
457,1.0583436879456665,5000,1,prior
458,1.1436467024514059,5000,1,prior
459,1.4917621318021825,5000,1,prior
460,1.340515622304462,5000,1,prior
461,1.1311487228245702,5000,1,prior
462,1.4962606164003862,5000,1,prior
463,1.1500942465183601,5000,1,prior
464,1.092196468562447,5000,1,prior
465,1.7584998696621958,5000,1,prior
466,1.4062043376037112,5000,1,prior
467,1.0125413007380313,5000,1,prior
468,1.457854924290488,5000,1,prior
469,1.0333754975593579,5000,1,prior
470,1.145266905754778,5000,1,prior
471,1.183796520800846,5000,1,prior
472,1.2099608464302385,5000,1,prior
473,0.9304788534609819,5000,1,prior
474,1.2181753833457238,5000,1,prior
475,1.1303985627257815,5000,1,prior
476,1.5760838066416936,5000,1,prior
477,1.1720544922722778,5000,1,prior
478,1.0929819871496187,5000,1,prior
479,1.242094564754136,5000,1,prior
480,0.9566576193603258,5000,1,prior
481,2.1047612893403826,5000,1,prior
482,1.6593046414701944,5000,1,prior
483,1.8877554401128105,5000,1,prior
484,1.0879705600581846,5000,1,prior
485,1.4504820626756765,5000,1,prior
486,1.1537001506977231,5000,1,prior
487,1.314250862574563,5000,1,prior
488,1.329496254527742,5000,1,prior
489,1.2699315279347971,5000,1,prior
490,0.9639048167740355,5000,1,prior
491,1.2364277735819333,5000,1,prior
492,1.0680509094586188,5000,1,prior
493,1.3974768420632673,5000,1,prior
494,1.1678160430483688,5000,1,prior
495,1.2769991125958258,5000,1,prior
496,1.3457314191297474,5000,1,prior
497,1.037960375703061,5000,1,prior
498,1.17398180841784,5000,1,prior
499,1.6049791619940967,5000,1,prior
500,0.6622089474205489,5000,2,prior
501,0.4760751935594539,5000,2,prior
502,0.6607720042334477,5000,2,prior
503,0.848763085244225,5000,2,prior
504,0.49833571823843287,5000,2,prior
505,0.5980909457016951,5000,2,prior
506,0.5690404228952107,5000,2,prior
507,0.6977841221011254,5000,2,prior
508,0.5557488364591016,5000,2,prior
509,0.5495304275099582,5000,2,prior
510,0.6755307246093726,5000,2,prior
511,0.5706078634882064,5000,2,prior
512,0.5762429843102409,5000,2,prior
513,0.588809244609652,5000,2,prior
514,0.7204209056376223,5000,2,prior
515,0.7982378829865351,5000,2,prior
516,0.5549072802110244,5000,2,prior
517,0.5870743480464837,5000,2,prior
518,0.5765286658255598,5000,2,prior
519,0.6536324588426515,5000,2,prior
520,0.6344035235929841,5000,2,prior
521,0.6116367717375549,5000,2,prior
522,0.5859109351140469,5000,2,prior
523,0.8523614517005932,5000,2,prior
524,0.48538242091763234,5000,2,prior
525,0.7571428377561309,5000,2,prior
526,0.7579666516713714,5000,2,prior
527,0.5434506322947682,5000,2,prior
528,0.9014707098075544,5000,2,prior
529,0.4729452395971918,5000,2,prior
530,0.738190021618046,5000,2,prior
531,0.4984746579887473,5000,2,prior
532,0.5379764491261125,5000,2,prior
533,0.7599501502690519,5000,2,prior
534,0.6054758063223797,5000,2,prior
535,0.7584356030255002,5000,2,prior
536,0.6334804909055354,5000,2,prior
537,0.7074730690124272,5000,2,prior
538,0.6494889100503607,5000,2,prior
539,0.7748069059442833,5000,2,prior
540,0.7338848275526577,5000,2,prior
541,0.8235892048923131,5000,2,prior
542,0.6159836906471297,5000,2,prior
543,0.5342265428657862,5000,2,prior
544,0.6718053524088679,5000,2,prior
545,0.5509154972605512,5000,2,prior
546,0.5974788956503818,5000,2,prior
547,0.5757042441365516,5000,2,prior
548,0.7863511974102175,5000,2,prior
549,0.5175393107354286,5000,2,prior
550,0.614365390291239,5000,2,prior
551,0.6749422798666681,5000,2,prior
552,0.7173372707088355,5000,2,prior
553,0.6588651787202165,5000,2,prior
554,0.6824455430302141,5000,2,prior
555,0.6273756043015265,5000,2,prior
556,0.6541845655079783,5000,2,prior
557,0.6121202861548208,5000,2,prior
558,0.6211108490944686,5000,2,prior
559,0.7364256707864437,5000,2,prior
560,0.5755166190872728,5000,2,prior
561,0.4512543987647042,5000,2,prior
562,0.7868413472282134,5000,2,prior
563,0.6878232275109883,5000,2,prior
564,0.6327070034827756,5000,2,prior
565,1.145130965487969,5000,2,prior
566,0.7185067035376053,5000,2,prior
567,0.4367751940093518,5000,2,prior
568,0.5257996165396059,5000,2,prior
569,0.5017352865763949,5000,2,prior
570,0.5924357221299309,5000,2,prior
571,0.7817422019419157,5000,2,prior
572,0.5583910955916861,5000,2,prior
573,0.5564460360731436,5000,2,prior
574,0.5707974498415701,5000,2,prior
575,0.6672168726279193,5000,2,prior
576,0.5863222557471203,5000,2,prior
577,0.6742319212072838,5000,2,prior
578,0.6098509957364969,5000,2,prior
579,0.5815848374493442,5000,2,prior
580,0.6016386315688789,5000,2,prior
581,0.5644591580482206,5000,2,prior
582,0.5726159267564641,5000,2,prior
583,0.6719869342002035,5000,2,prior
584,0.6547005624739801,5000,2,prior
585,0.6236845004473618,5000,2,prior
586,1.0084938744317598,5000,2,prior
587,0.588164204108662,5000,2,prior
588,0.8378819859789597,5000,2,prior
589,0.5829506273951985,5000,2,prior
590,0.601270010787154,5000,2,prior
591,0.6916366719177633,5000,2,prior
592,0.8088803568084345,5000,2,prior
593,0.5666517856237419,5000,2,prior
594,0.6249186637707924,5000,2,prior
595,0.4988535961703321,5000,2,prior
596,0.5272762603668095,5000,2,prior
597,0.5977238133156322,5000,2,prior
598,0.7356061448449085,5000,2,prior
599,0.8329256429596286,5000,2,prior
600,0.5010749388567142,5000,2,prior
601,0.5642098711649473,5000,2,prior
602,0.4686793467350314,5000,2,prior
603,0.5311780719319557,5000,2,prior
604,0.725766957127609,5000,2,prior
605,0.5452724697665522,5000,2,prior
606,0.7023696227367795,5000,2,prior
607,0.5290605950701378,5000,2,prior
608,0.7362801808706079,5000,2,prior
609,0.9300465778299184,5000,2,prior
610,0.5967945764046229,5000,2,prior
611,0.7415538756034643,5000,2,prior
612,0.7208390910150685,5000,2,prior
613,0.696218060754631,5000,2,prior
614,0.5981859244299546,5000,2,prior
615,0.8493214663395696,5000,2,prior
616,0.6083864329305767,5000,2,prior
617,0.8788546941190992,5000,2,prior
618,0.7386332707238891,5000,2,prior
619,0.7523249519783248,5000,2,prior
620,0.6103022494247594,5000,2,prior
621,0.5849313566315161,5000,2,prior
622,0.9009926710243029,5000,2,prior
623,0.41006896198486736,5000,2,prior
624,0.5602702148202391,5000,2,prior
625,0.739145348948209,5000,2,prior
626,0.5508950102299381,5000,2,prior
627,0.647810235945134,5000,2,prior
628,0.5786542365471458,5000,2,prior
629,0.5885233349663658,5000,2,prior
630,0.7776291778854779,5000,2,prior
631,0.4210458464188293,5000,2,prior
632,0.5746117691295252,5000,2,prior
633,0.6749156330662481,5000,2,prior
634,0.9021648028039609,5000,2,prior
635,0.4977859893485265,5000,2,prior
636,0.5045264115030844,5000,2,prior
637,0.6670964109541295,5000,2,prior
638,0.4297843962710269,5000,2,prior
639,0.5115256135139012,5000,2,prior
640,0.503595538072039,5000,2,prior
641,0.5873061833734159,5000,2,prior
642,0.5994469543705667,5000,2,prior
643,0.5866491211105697,5000,2,prior
644,0.6119583334682944,5000,2,prior
645,0.48601603025126916,5000,2,prior
646,0.544607185032523,5000,2,prior
647,0.6120274932669977,5000,2,prior
648,0.564501158188041,5000,2,prior
649,0.6731897760800107,5000,2,prior
650,0.6576206185703679,5000,2,prior
651,0.537742345304524,5000,2,prior
652,0.5444337974600263,5000,2,prior
653,0.6760791940116713,5000,2,prior
654,0.6073747608892237,5000,2,prior
655,0.6634941885573673,5000,2,prior
656,0.8158732566977489,5000,2,prior
657,0.576129916977762,5000,2,prior
658,0.5980050873913894,5000,2,prior
659,0.48959989585161684,5000,2,prior
660,0.5138723382180828,5000,2,prior
661,0.7218990781481847,5000,2,prior
662,0.5687996668816648,5000,2,prior
663,0.5196938912930608,5000,2,prior
664,0.7274096766209562,5000,2,prior
665,0.5176414878462519,5000,2,prior
666,0.5915188221672207,5000,2,prior
667,0.5699333530013883,5000,2,prior
668,0.4824634703810889,5000,2,prior
669,0.6901220324459192,5000,2,prior
670,0.6874714478274533,5000,2,prior
671,0.574468251069392,5000,2,prior
672,0.5535466022104998,5000,2,prior
673,0.7374381449949097,5000,2,prior
674,0.49520257271243573,5000,2,prior
675,0.6839777708552999,5000,2,prior
676,0.5289013400364193,5000,2,prior
677,0.7324891010215496,5000,2,prior
678,0.7988795594656435,5000,2,prior
679,0.5974722116893445,5000,2,prior
680,0.6204549441478255,5000,2,prior
681,0.5523843305355871,5000,2,prior
682,0.622209894445997,5000,2,prior
683,0.5430945825151426,5000,2,prior
684,0.8041648167248638,5000,2,prior
685,0.5287035505660502,5000,2,prior
686,0.5740784811276418,5000,2,prior
687,0.46170439677632713,5000,2,prior
688,0.44651303734841824,5000,2,prior
689,0.8126451885439158,5000,2,prior
690,0.8617641610606376,5000,2,prior
691,0.648381199360727,5000,2,prior
692,0.5468070491482123,5000,2,prior
693,0.5172616076059515,5000,2,prior
694,0.6636258279272959,5000,2,prior
695,0.7702799283419691,5000,2,prior
696,0.7594161754183225,5000,2,prior
697,0.7412987389366171,5000,2,prior
698,0.697877707586024,5000,2,prior
699,0.5620925479355081,5000,2,prior
700,0.5475024810672928,5000,2,prior
701,0.5718867457311014,5000,2,prior
702,0.5297031604289707,5000,2,prior
703,0.6183841311656672,5000,2,prior
704,0.5479185581227164,5000,2,prior
705,0.5495422147736543,5000,2,prior
706,0.5411538265847294,5000,2,prior
707,0.5156389337088744,5000,2,prior
708,0.6502022255020827,5000,2,prior
709,0.6497536745183224,5000,2,prior
710,0.6682608555517612,5000,2,prior
711,0.6256485666790558,5000,2,prior
712,0.8351024647806095,5000,2,prior
713,0.6531687372196465,5000,2,prior
714,0.4593698388732817,5000,2,prior
715,0.6244535266379495,5000,2,prior
716,0.5312481014877634,5000,2,prior
717,0.5027515733781275,5000,2,prior
718,0.6646835944290682,5000,2,prior
719,0.7439451352023009,5000,2,prior
720,0.5084490521886816,5000,2,prior
721,0.5787326979365082,5000,2,prior
722,0.6630613071584655,5000,2,prior
723,0.5493120286516109,5000,2,prior
724,0.5401099127224223,5000,2,prior
725,0.7253957706152743,5000,2,prior
726,0.49374764307657554,5000,2,prior
727,0.5482508216821114,5000,2,prior
728,0.7223847111924006,5000,2,prior
729,0.6948311006870401,5000,2,prior
730,0.6447638531926967,5000,2,prior
731,0.5946683076016092,5000,2,prior
732,0.6278086408701707,5000,2,prior
733,0.6149061838723894,5000,2,prior
734,0.571678753293531,5000,2,prior
735,0.5120825434702675,5000,2,prior
736,0.642206749360989,5000,2,prior
737,0.5794144802018464,5000,2,prior
738,0.5531669625217943,5000,2,prior
739,0.7302509359141621,5000,2,prior
740,0.843137205808875,5000,2,prior
