,AreaEstimation,Error,Variance,StDev,SampleSize,N_iterations,Method
64,1.7288999999999999,0.2179049999999999,0.012068162068965525,0.10985518680957002,1000,22,LHC
65,1.7484000000000002,0.23740499999999995,0.0047479034482758664,0.0689050320969076,1000,22,Orthogonal
66,1.6929,0.18483799999999995,0.009632575862068967,0.09814568692545265,1000,23,Random
67,1.7259,0.21723799999999996,0.012567196551724145,0.11210350820435615,1000,23,LHC
68,1.7319,0.22090499999999988,0.0077574724137931044,0.08807651454157972,1000,23,Orthogonal
69,1.7186999999999997,0.21597099999999997,0.017889734482758633,0.13375251206148853,1000,24,Random
70,1.7028,0.19293799999999992,0.009873062068965524,0.09936328330407326,1000,24,LHC
71,1.6974000000000005,0.18640499999999985,0.004919213793103456,0.07013710710532232,1000,24,Orthogonal
72,1.7202,0.2092049999999999,0.012746234482758627,0.11289922268447479,1000,25,Random
73,1.6899,0.1806379999999999,0.010550575862068973,0.10271599613530978,1000,25,LHC
74,1.6977000000000002,0.18670499999999993,0.0036169758620689715,0.060141299138520204,1000,25,Orthogonal
75,1.6782000000000001,0.16720499999999994,0.011383200000000008,0.10669208030589716,1000,26,Random
76,1.6989000000000003,0.1879049999999999,0.010410920689655177,0.10203391930948834,1000,26,LHC
77,1.6953,0.18430499999999986,0.003790148275862073,0.06156418013635911,1000,26,Orthogonal
78,1.6775999999999998,0.17307099999999995,0.01611397241379311,0.1269408224874611,1000,27,Random
79,1.6491,0.1428379999999999,0.00955623103448277,0.09775597697574696,1000,27,LHC
80,1.7001,0.1891049999999999,0.00669981724137932,0.08185241133515445,1000,27,Orthogonal
81,1.6632,0.1562709999999999,0.010074165517241386,0.10037014255863835,1000,28,Random
82,1.6920000000000002,0.18100499999999986,0.01377000000000001,0.11734564329364772,1000,28,LHC
83,1.6577999999999997,0.1491379999999999,0.005068924137931041,0.07119637728094767,1000,28,Orthogonal
84,1.6764000000000003,0.18020399999999995,0.013434455172413796,0.11590709716153622,1000,29,Random
85,1.6607999999999998,0.1562709999999999,0.011930648275862078,0.10922750695617875,1000,29,LHC
86,1.6854,0.1744049999999999,0.006094179310344833,0.07806522471846752,1000,29,Orthogonal
87,1.6611,0.15417099999999992,0.00808147241379311,0.0898970100381159,1000,30,Random
88,1.6569,0.15410399999999994,0.01311836896551725,0.11453544851056921,1000,30,LHC
89,1.6371000000000002,0.13023799999999988,0.005867472413793107,0.07659942828633323,1000,30,Orthogonal
90,1.6260000000000001,0.13673599999999994,0.018319034482758623,0.13534782777258977,1000,31,Random
91,1.6535999999999995,0.14553799999999986,0.008462731034482767,0.09199310318976509,1000,31,LHC
92,1.653,0.14200499999999985,0.004521103448275866,0.06723915115671722,1000,31,Orthogonal
93,1.6293,0.1188379999999999,0.011247734482758624,0.10605533688956263,1000,32,Random
94,1.6464000000000003,0.15240299999999998,0.01933348965517242,0.13904491955901307,1000,32,LHC
95,1.6605,0.14950499999999992,0.006394810344827592,0.07996755807718273,1000,32,Orthogonal
96,1.659,0.14800499999999991,0.007465034482758615,0.08640043103340755,1000,33,Random
97,1.6035000000000001,0.12636999999999995,0.014965913793103452,0.1223352516370627,1000,33,LHC
98,1.6392,0.13113799999999987,0.004986993103448281,0.07061864557925393,1000,33,Orthogonal
99,1.6301999999999999,0.1385359999999999,0.014304786206896548,0.11960261789315713,1000,34,Random
100,1.6128000000000005,0.11127099999999993,0.007638579310344833,0.08739896630020765,1000,34,LHC
101,1.6160999999999999,0.1098379999999999,0.005383334482758626,0.07337121017646243,1000,34,Orthogonal
102,1.6512000000000002,0.1466709999999999,0.009221337931034489,0.09602779769959575,1000,35,Random
103,1.656,0.15200399999999992,0.010435034482758631,0.10215201653789625,1000,35,LHC
104,1.6290000000000002,0.11853799999999988,0.004094689655172414,0.0639897621121724,1000,35,Orthogonal
105,1.6521,0.15883699999999998,0.017455127586206907,0.13211785491070807,1000,36,Random
106,1.6484999999999999,0.13750499999999988,0.004977775862068974,0.07055335471874441,1000,36,LHC
107,1.6265999999999998,0.11853799999999985,0.0067254206896551795,0.08200866228426835,1000,36,Orthogonal
108,1.6056,0.12366999999999992,0.014711834482758626,0.12129235129536663,1000,37,Random
109,1.6221,0.1305699999999999,0.012237610344827586,0.11062373318970747,1000,37,LHC
110,1.6266,0.11613799999999988,0.003731213793103449,0.06108366224370842,1000,37,Orthogonal
111,1.6155,0.12323599999999993,0.012807775862068969,0.11317144455236475,1000,38,Random
112,1.5935999999999997,0.11040299999999993,0.012853489655172417,0.11337323165179873,1000,38,LHC
113,1.6215,0.11050499999999987,0.0037152931034482813,0.06095320420985497,1000,38,Orthogonal
114,1.6314,0.13460399999999992,0.009496179310344834,0.09744834175266828,1000,39,Random
115,1.6211999999999998,0.1219369999999999,0.011735131034482761,0.10832880980829966,1000,39,LHC
116,1.6158,0.10653799999999986,0.004579200000000005,0.06766978646338412,1000,39,Orthogonal
117,1.6028999999999998,0.11070299999999991,0.007593610344827586,0.08714132397908346,1000,40,Random
118,1.566,0.07920299999999991,0.0070777241379310326,0.08412921096700618,1000,40,LHC
119,1.6413,0.1326379999999999,0.004639251724137931,0.06811205270829775,1000,40,Orthogonal
120,1.6203000000000003,0.11750399999999996,0.007354148275862068,0.08575633082089082,1000,41,Random
121,1.5924000000000003,0.10146999999999994,0.008842593103448277,0.09403506315969738,1000,41,LHC
122,1.5852,0.08420399999999995,0.006065131034482758,0.07787895116450116,1000,41,Orthogonal
123,1.6155000000000002,0.12216999999999993,0.013522810344827586,0.11628761905219138,1000,42,Random
124,1.6113,0.11623699999999992,0.010817596551724137,0.10400767544620992,1000,42,LHC
125,1.6017000000000003,0.10116999999999989,0.0061140103448275845,0.07819213735937638,1000,42,Orthogonal
126,1.569,0.11026899999999994,0.015788482758620697,0.12565222942160914,1000,43,Random
127,1.617,0.1296699999999999,0.011341862068965524,0.10649817871196447,1000,43,LHC
128,1.6272000000000004,0.11900399999999987,0.006130303448275866,0.07829625436938772,1000,43,Orthogonal
129,1.6374,0.1436039999999999,0.013629972413793105,0.11674747283685889,1000,44,Random
130,1.5848999999999998,0.10596999999999988,0.01111850689655172,0.10544433079379716,1000,44,LHC
131,1.5909,0.08397099999999987,0.00331085172413793,0.057540001078709845,1000,44,Orthogonal
132,1.5873000000000002,0.11130299999999996,0.014079941379310353,0.11865892878039289,1000,45,Random
133,1.6223999999999994,0.13140299999999996,0.014076868965517254,0.11864598166611988,1000,45,LHC
134,1.5915,0.08690399999999988,0.004206879310344828,0.06486046030013068,1000,45,Orthogonal
135,1.6311,0.1342369999999999,0.009857886206896553,0.09928688839366734,1000,46,Random
136,1.6296000000000002,0.12747099999999992,0.006485213793103455,0.08053082511127932,1000,46,LHC
137,1.5858,0.08253799999999985,0.004845475862068968,0.06960945239023913,1000,46,Orthogonal
138,1.623,0.13260299999999994,0.015268965517241386,0.12356765562735819,1000,47,Random
139,1.5705,0.09063499999999995,0.010724120689655173,0.10355733044867067,1000,47,LHC
140,1.5998999999999997,0.09123799999999989,0.0027354724137931023,0.05230174388864201,1000,47,Orthogonal
141,1.6014000000000002,0.11926899999999994,0.014925972413793105,0.12217189698860006,1000,48,Random
142,1.5992999999999997,0.11483599999999991,0.013435665517241378,0.11591231822908805,1000,48,LHC
143,1.6164,0.1065379999999999,0.0036623172413793093,0.06051708222790743,1000,48,Orthogonal
144,1.5536999999999996,0.08936799999999995,0.010555044827586206,0.10273774782224013,1000,49,Random
145,1.6146,0.12420299999999991,0.009946799999999997,0.09973364527580447,1000,49,LHC
146,1.5665999999999998,0.0648029999999999,0.0036753517241379275,0.06062467916729892,1000,49,Orthogonal
147,1.5681000000000003,0.11236899999999993,0.01608650689655172,0.12683259398337526,1000,50,Random
148,1.5909000000000002,0.11043499999999994,0.013818506896551728,0.11755214543576704,1000,50,LHC
149,1.5945,0.08577099999999989,0.003715293103448275,0.060953204209854915,1000,50,Orthogonal
150,1.5990000000000002,0.10493599999999995,0.014771793103448276,0.12153926568581973,1000,51,Random
151,1.6170000000000002,0.11880299999999995,0.009263793103448277,0.0962486005272195,1000,51,LHC
152,1.5995999999999997,0.08967099999999988,0.004395972413793104,0.06630212978323625,1000,51,Orthogonal
153,1.5486,0.09966699999999996,0.012993144827586199,0.11398747662610222,1000,52,Random
154,1.6203,0.12636999999999993,0.009337251724137938,0.09662945577895975,1000,52,LHC
155,1.5713999999999997,0.08560199999999991,0.007723489655172414,0.08788338668469949,1000,52,Orthogonal
156,1.6011000000000004,0.13396899999999995,0.01806774827586208,0.13441632443963822,1000,53,Random
157,1.6152000000000004,0.12426999999999994,0.015092441379310343,0.12285129783323553,1000,53,LHC
158,1.5924,0.08660399999999992,0.005222731034482757,0.07226846500710221,1000,53,Orthogonal
159,1.5657000000000003,0.09536799999999997,0.01538711379310345,0.12404480558694689,1000,54,Random
160,1.5963,0.10830299999999997,0.012303527586206895,0.11092126751082002,1000,54,LHC
161,1.5824999999999998,0.0891699999999999,0.006402258620689654,0.08001411513407902,1000,54,Orthogonal
162,1.5959999999999999,0.10933699999999993,0.010185517241379316,0.10092332357477787,1000,55,Random
163,1.5585,0.08476899999999991,0.008379775862068964,0.09154111569163315,1000,55,LHC
164,1.5744,0.0662039999999999,0.002273213793103443,0.04767823185798151,1000,55,Orthogonal
165,1.5615,0.10623500000000001,0.016528189655172422,0.12856200704396467,1000,56,Random
166,1.5747,0.08236899999999993,0.006829044827586207,0.08263803499349562,1000,56,LHC
167,1.5831000000000002,0.07983799999999992,0.00454354137931034,0.06740579633318147,1000,56,Orthogonal
168,1.5876,0.10300199999999989,0.010868524137931034,0.10425221406728509,1000,57,Random
169,1.5698999999999999,0.11343499999999998,0.016941196551724134,0.13015835183238966,1000,57,LHC
170,1.5734999999999997,0.07716999999999992,0.004765500000000001,0.06903260099402311,1000,57,Orthogonal
171,1.5729000000000002,0.09083599999999992,0.01063995517241379,0.10315015837318811,1000,58,Random
172,1.5620999999999998,0.11096799999999996,0.016885334482758627,0.12994358192215044,1000,58,LHC
173,1.6035,0.09530399999999987,0.004927499999999999,0.07019615374078553,1000,58,Orthogonal
174,1.5492,0.09686799999999997,0.015505820689655173,0.12452237023786197,1000,59,Random
175,1.5675,0.09790199999999993,0.01556922413793103,0.12477669709497455,1000,59,LHC
176,1.5785999999999996,0.07626999999999991,0.005047696551724131,0.07104714316370596,1000,59,Orthogonal
177,1.5909000000000002,0.11856999999999991,0.011544920689655179,0.10744729261202991,1000,60,Random
178,1.5918,0.10733599999999995,0.012729475862068962,0.11282497889239317,1000,60,LHC
179,1.5588000000000004,0.0695359999999999,0.005214165517241375,0.07220917889881712,1000,60,Orthogonal
180,1.5654,0.09106899999999997,0.010741903448275861,0.10364315437247103,1000,61,Random
181,1.5735000000000001,0.10030199999999996,0.012753775862068968,0.11293261646694,1000,61,LHC
182,1.5753,0.07476999999999992,0.004600148275862067,0.06782439292660176,1000,61,Orthogonal
183,1.5747,0.11236899999999993,0.01215828620689655,0.11026461901669342,1000,62,Random
184,1.5866999999999998,0.11056899999999995,0.01223463103448276,0.11061026640634566,1000,62,LHC
185,1.5936000000000001,0.09980399999999987,0.006177972413793103,0.07860007896810985,1000,62,Orthogonal
186,1.5783,0.08843599999999989,0.00827028620689655,0.09094111395236233,1000,63,Random
187,1.5500999999999998,0.07783399999999992,0.008243472413793097,0.0907935703328881,1000,63,LHC
188,1.5606,0.06420299999999993,0.003930455172413789,0.06269334232926005,1000,63,Orthogonal
189,1.6106999999999998,0.1221699999999999,0.010571803448275862,0.10281927566500292,1000,64,Random
190,1.5801,0.11943499999999994,0.01879023103448275,0.13707746362725987,1000,64,LHC
191,1.5704999999999998,0.07530299999999988,0.004674258620689647,0.06836854993847424,1000,64,Orthogonal
192,1.5353999999999999,0.09913399999999997,0.015700593103448277,0.12530200757948085,1000,65,Random
193,1.5959999999999999,0.0914039999999999,0.009537517241379306,0.09766021319544263,1000,65,LHC
194,1.5441000000000003,0.07030199999999995,0.006617886206896545,0.0813503915595773,1000,65,Orthogonal
195,1.5789,0.10990199999999994,0.015393817241379315,0.12407182291471064,1000,66,Random
196,1.6148999999999998,0.12863599999999992,0.01885726551724138,0.13732175908151403,1000,66,LHC
197,1.5765,0.0836359999999999,0.006798879310344823,0.08245531705320659,1000,66,Orthogonal
198,1.5584999999999998,0.07470299999999991,0.00597770689655172,0.07731563164426532,1000,67,Random
199,1.575,0.09780299999999993,0.010021655172413794,0.10010821730714115,1000,67,LHC
200,1.5984000000000003,0.09200399999999989,0.004232110344827586,0.06505467196771947,1000,67,Orthogonal
201,1.5816000000000001,0.0900699999999999,0.008261627586206894,0.09089349584104957,1000,68,Random
202,1.5687000000000006,0.13210199999999997,0.02398801034482759,0.1548806325685287,1000,68,LHC
203,1.5795000000000001,0.08496999999999992,0.005428396551724133,0.07367765300092106,1000,68,Orthogonal
204,1.6058999999999997,0.10903699999999995,0.008980851724137926,0.09476735579374328,1000,69,Random
205,1.5729000000000002,0.10343599999999992,0.013237541379310344,0.11505451481497952,1000,69,LHC
206,1.5579,0.0657699999999999,0.004789334482758616,0.06920501775708619,1000,69,Orthogonal
207,1.5833999999999997,0.09306999999999993,0.008635903448275865,0.09292956175661146,1000,70,Random
208,1.5684,0.12153499999999995,0.01964631724137932,0.14016532110825172,1000,70,LHC
209,1.5621000000000003,0.06570299999999994,0.00447836896551724,0.06692061689432667,1000,70,Orthogonal
210,1.5462,0.09566799999999993,0.01250416551724138,0.11182202608270599,1000,71,Random
211,1.5273,0.09343400000000002,0.012318424137931036,0.11098839641120614,1000,71,LHC
212,1.5480000000000003,0.062335999999999905,0.004508068965517237,0.06714215490671444,1000,71,Orthogonal
213,1.5807,0.10516899999999993,0.013325803448275862,0.11543744387448927,1000,72,Random
214,1.5546,0.07720199999999995,0.008887282758620696,0.09427238598137153,1000,72,LHC
215,1.5719999999999998,0.08453599999999994,0.007252758620689654,0.08516312946745001,1000,72,Orthogonal
216,1.5548999999999997,0.09343399999999995,0.01193036896551724,0.10922622837724115,1000,73,Random
217,1.5966,0.10926999999999992,0.010483075862068965,0.10238689301892584,1000,73,LHC
218,1.5954,0.09500399999999987,0.004479765517241378,0.06693105047167106,1000,73,Orthogonal
219,1.5776999999999997,0.10450199999999994,0.010849251724137938,0.10415974137898931,1000,74,Random
220,1.5512999999999997,0.08996799999999999,0.011041044827586208,0.1050763761631805,1000,74,LHC
221,1.5693000000000004,0.07636899999999992,0.006711734482758617,0.08192517612284161,1000,74,Orthogonal
222,1.5756000000000003,0.10900199999999995,0.015026524137931041,0.12258272365195286,1000,75,Random
223,1.527,0.09246699999999995,0.011900482758620694,0.1090893338444263,1000,75,LHC
224,1.5561,0.058968999999999945,0.004124575862068962,0.0642228608991297,1000,75,Orthogonal
225,1.5681,0.10863499999999998,0.01428216206896552,0.11950800002077484,1000,76,Random
226,1.5341999999999998,0.08653399999999996,0.010288303448275865,0.10143127450779599,1000,76,LHC
227,1.5633000000000004,0.0646369999999999,0.004073182758620686,0.06382149135378055,1000,76,Orthogonal
228,1.5546,0.10173499999999995,0.01164128275862069,0.1078947763268486,1000,77,Random
229,1.5809999999999997,0.09846999999999992,0.00872751724137931,0.09342118197378638,1000,77,LHC
230,1.5501000000000003,0.05116899999999992,0.0028025068965517193,0.052938708867441404,1000,77,Orthogonal
231,1.5564000000000002,0.09033499999999996,0.010786593103448268,0.10385852446211755,1000,78,Random
232,1.5639,0.08590199999999992,0.009248989655172415,0.09617166763227315,1000,78,LHC
233,1.5441,0.055968999999999915,0.00456216206896551,0.06754377890646562,1000,78,Orthogonal
234,1.5690000000000004,0.09766899999999994,0.013285862068965516,0.11526431394393287,1000,79,Random
235,1.5933,0.11423599999999992,0.011705803448275862,0.10819336138726748,1000,79,LHC
236,1.5993,0.09810299999999991,0.006676355172413793,0.08170896629142846,1000,79,Orthogonal
237,1.5723000000000005,0.11710199999999998,0.017027596551724145,0.13048983313547513,1000,80,Random
238,1.5641999999999998,0.08873599999999993,0.011202579310344825,0.10584223783700354,1000,80,LHC
239,1.5492,0.05986899999999995,0.004288717241379308,0.06548829850728531,1000,80,Orthogonal
240,1.5528000000000002,0.08980199999999992,0.01138878620689655,0.10671825620247245,1000,81,Random
241,1.5441,0.09123499999999991,0.012125886206896553,0.11011760171242631,1000,81,LHC
242,1.5456,0.054468999999999906,0.003194937931034477,0.05652378199514322,1000,81,Orthogonal
243,1.5957,0.11610299999999993,0.011575458620689656,0.10758930532673615,1000,82,Random
244,1.5486,0.10626699999999999,0.017199558620689663,0.1311470877323994,1000,82,LHC
245,1.5291,0.06476799999999996,0.006247334482758617,0.07904008149514155,1000,82,Orthogonal
246,1.5311999999999997,0.07720199999999994,0.00976878620689655,0.09883717016839641,1000,83,Random
247,1.5614999999999999,0.0961689999999999,0.01003701724137931,0.10018491523866908,1000,83,LHC
248,1.5716999999999999,0.0824359999999999,0.0063653896551724085,0.07978339210119113,1000,83,Orthogonal
249,1.5500999999999998,0.08316699999999996,0.010103679310344827,0.1005170597975529,1000,84,Random
250,1.5461999999999998,0.10220099999999996,0.013878372413793107,0.1178065041234698,1000,84,LHC
251,1.5614999999999999,0.08043499999999994,0.0077969482758620656,0.08830032998727731,1000,84,Orthogonal
252,1.5455999999999996,0.083601,0.010736317241379316,0.10361620163555174,1000,85,Random
253,1.5317999999999996,0.08113399999999998,0.00924740689655172,0.09616343846052781,1000,85,LHC
254,1.5669000000000002,0.08496999999999995,0.008850506896551725,0.09407713269733366,1000,85,Orthogonal
255,1.5371999999999997,0.09866799999999995,0.013174510344827587,0.11478026984123878,1000,86,Random
256,1.5405,0.085101,0.010424327586206894,0.10209959640570032,1000,86,LHC
257,1.5429,0.06356799999999994,0.005941955172413789,0.07708407859223453,1000,86,Orthogonal
258,1.5546,0.07880099999999995,0.009635834482758617,0.09816228645848983,1000,87,Random
259,1.551,0.07713499999999995,0.007967793103448272,0.08926249550314103,1000,87,LHC
260,1.5390000000000001,0.06626799999999992,0.006021931034482756,0.07760110201848139,1000,87,Orthogonal
261,1.5573,0.10143499999999994,0.013169389655172413,0.11475796118427868,1000,88,Random
262,1.5492000000000001,0.093801,0.013612096551724141,0.11667088990714068,1000,88,LHC
263,1.5483,0.06296799999999995,0.005996699999999996,0.07743836258599478,1000,88,Orthogonal
264,1.5536999999999996,0.0774349999999999,0.006521803448275857,0.08075768352470158,1000,89,Random
265,1.5441,0.09370199999999998,0.012863265517241379,0.11341633708263275,1000,89,LHC
266,1.5540000000000005,0.06280199999999991,0.004934482758620686,0.07024587360564809,1000,89,Orthogonal
267,1.5554999999999999,0.09003499999999992,0.010988534482758617,0.10482621085758378,1000,90,Random
268,1.5384,0.10886799999999999,0.016383972413793108,0.12799989224133396,1000,90,LHC
269,1.5495000000000003,0.060701999999999916,0.004324189655172407,0.06575857096358168,1000,90,Orthogonal
270,1.5591,0.10090199999999992,0.011751610344827586,0.10840484465570524,1000,91,Random
271,1.5393000000000001,0.085101,0.011795182758620688,0.10860562949783353,1000,91,LHC
272,1.5258,0.04826799999999994,0.004093199999999994,0.06397812126031831,1000,91,Orthogonal
273,1.5546,0.09753499999999996,0.014953903448275864,0.12228615395160591,1000,92,Random
274,1.5614999999999999,0.08970299999999988,0.009556603448275861,0.09775788177060642,1000,92,LHC
275,1.5531000000000001,0.06090299999999993,0.004595679310344824,0.06779143980138513,1000,92,Orthogonal
276,1.5555000000000005,0.10630199999999994,0.013524672413793107,0.11629562508449365,1000,93,Random
277,1.5657,0.10743499999999993,0.014392768965517246,0.11996986690630797,1000,93,LHC
278,1.5465000000000002,0.06736899999999993,0.0048995689655172365,0.06999692111455501,1000,93,Orthogonal
279,1.5384,0.09273499999999994,0.011825627586206897,0.1087457014608251,1000,94,Random
280,1.5252000000000003,0.07486599999999997,0.009645889655172414,0.09821349018934422,1000,94,LHC
281,1.5531,0.07276899999999992,0.00656202413793103,0.08100632159239815,1000,94,Orthogonal
282,1.5594000000000001,0.10226799999999996,0.013015489655172414,0.11408544891953756,1000,95,Random
283,1.5411000000000001,0.10083499999999998,0.017080851724137938,0.13069373253579505,1000,95,LHC
284,1.5518999999999996,0.062434999999999956,0.005126368965517236,0.07159866594788786,1000,95,Orthogonal
285,1.5078000000000003,0.120399,0.02225395862068966,0.1491776076383103,1000,96,Random
286,1.5450000000000002,0.089068,0.011101655172413794,0.10536439233637611,1000,96,LHC
287,1.5345000000000004,0.05003599999999995,0.003746948275862066,0.06121232127490401,1000,96,Orthogonal
288,1.5488999999999997,0.09116799999999994,0.01202905862068966,0.10967706515352087,1000,97,Random
289,1.5258,0.07880099999999995,0.009405682758620687,0.09698289931024277,1000,97,LHC
290,1.5336000000000003,0.06340199999999994,0.005360524137931032,0.07321560037267352,1000,97,Orthogonal
291,1.5692999999999997,0.10796800000000001,0.014532424137931042,0.12055050451130862,1000,98,Random
292,1.5564,0.09760199999999997,0.012931696551724136,0.11371761759606176,1000,98,LHC
293,1.5402,0.06140099999999995,0.005087544827586202,0.07132702732895997,1000,98,Orthogonal
294,1.5144000000000004,0.09606699999999997,0.014082455172413797,0.11866952082322485,1000,99,Random
295,1.5132,0.08279999999999997,0.011036855172413795,0.10505643803410525,1000,99,LHC
296,1.5543000000000005,0.07403599999999992,0.006464079310344824,0.08039949819709588,1000,99,Orthogonal
297,1.5584999999999996,0.103034,0.014144741379310344,0.11893166684828034,1000,100,Random
298,1.5288,0.09013399999999998,0.011701613793103449,0.10817399776796385,1000,100,LHC
299,1.5525,0.06383599999999992,0.005450741379310342,0.07382913638469803,1000,100,Orthogonal
300,1.5363,0.09536799999999997,0.014262424137931027,0.11942539151257167,1000,101,Random
301,1.5402,0.096201,0.0136623724137931,0.11688615150561293,1000,101,LHC
302,1.5315,0.06236799999999994,0.005156534482758614,0.07180901393807475,1000,101,Orthogonal
303,1.5753,0.10290299999999995,0.012135941379310346,0.11016324876886277,1000,102,Random
304,1.5495000000000003,0.10236699999999997,0.015496603448275864,0.12448535435253363,1000,102,LHC
305,1.5324000000000002,0.06806799999999998,0.006423765517241378,0.08014839684760625,1000,102,Orthogonal
306,1.5699,0.08610299999999996,0.009103748275862068,0.09541356442279089,1000,103,Random
307,1.5480000000000003,0.07826799999999995,0.011239448275862067,0.10601626420442321,1000,103,LHC
