,AreaEstimation,Error,Variance,StDev,SampleSize,N_iterations,Method
0,1.5,2.5073299999999987,11.637931034482758,3.411441196105065,1,100,Random
1,0.9,2.1087960000000003,7.541379310344828,2.7461571896642822,1,100,LHC
2,0.0,1.5109950000000003,0.0,0.0,1,100,Orthogonal
3,1.5,2.104398,6.051724137931035,2.4600252311574033,2,100,Random
4,2.25,2.5521990000000003,9.426724137931034,3.0702970764945587,2,100,LHC
5,0.0,1.5109950000000003,0.0,0.0,2,100,Orthogonal
6,1.4,1.601466,2.9379310344827583,1.7140393911700975,3,100,Random
7,0.8,1.5051310000000002,1.820689655172414,1.349329335326411,3,100,LHC
8,0.0,1.5109950000000003,0.0,0.0,3,100,Orthogonal
9,2.1,1.6970679999999996,3.4681034482758624,1.8622844702880015,4,100,Random
10,1.425,1.727199,4.009267241379311,2.0023154699945036,4,100,LHC
11,0.0,1.5109950000000003,0.0,0.0,4,100,Orthogonal
12,1.3199999999999996,1.1185340000000001,1.9961379310344827,1.412847454976822,5,100,Random
13,1.4399999999999997,0.9363350000000001,1.4300689655172416,1.1958549098938556,5,100,LHC
14,0.12000000000000001,1.4295290000000003,0.20855172413793108,0.4566746370644324,5,100,Orthogonal
15,1.55,1.153665,2.0922413793103454,1.4464582189992026,6,100,Random
16,1.6,0.805131,1.386206896551724,1.1773728791473514,6,100,LHC
17,0.5,1.110262,0.6724137931034483,0.8200084103858011,6,100,Orthogonal
18,1.4571428571428569,0.8465221428571429,1.1096410978184374,1.0533950340771678,7,100,Random
19,1.628571428571428,1.0586088571428571,1.7024630541871917,1.3047846773269496,7,100,LHC
20,1.671428571428571,0.6322364285714286,0.7011259676284305,0.8373326505209446,7,100,Orthogonal
21,1.275,0.9043980000000001,1.1114224137931035,1.0542402068755978,8,100,Random
22,1.5,1.075733,1.6002155172413792,1.2649962518685103,8,100,LHC
23,1.6875,0.613966,0.501885775862069,0.7084389711627028,8,100,Orthogonal
24,1.7333333333333334,0.8326003333333333,0.9609195402298849,0.9802650357071219,9,100,Random
25,1.7333333333333334,1.2000000000000002,1.9954022988505744,1.412587094253156,9,100,LHC
26,1.5333333333333334,0.598534,0.4643678160919541,0.68144538746106,9,100,Orthogonal
27,1.5600000000000003,1.1014659999999998,1.560413793103448,1.2491652385106815,10,100,Random
28,1.8299999999999996,0.8463349999999998,1.0325172413793102,1.0161285555377875,10,100,LHC
29,1.7099999999999997,0.5848689999999998,0.5223103448275863,0.7227104156075145,10,100,Orthogonal
30,1.8545454545454543,0.6752211818181817,0.7817611855229407,0.8841725993961477,11,100,Random
31,1.2272727272727268,0.8287387272727271,0.9117982331148474,0.9548812665011538,11,100,LHC
32,2.3181818181818183,0.8533743636363635,0.37318324308919915,0.6108872589023273,11,100,Orthogonal
33,1.45,0.753665,0.8508620689655173,0.9224218497875672,12,100,Random
34,1.7,0.753665,1.0836206896551723,1.0409710320922347,12,100,LHC
35,1.85,0.5992669999999999,0.4939655172413794,0.702826804583732,12,100,Orthogonal
36,1.3384615384615384,0.8435925384615385,1.0555396857784127,1.0273946105457303,13,100,Random
37,1.5230769230769232,0.8476198461538461,0.9718016731279333,0.9858000168025629,13,100,LHC
38,2.030769230769231,0.5871766923076923,0.26223219751071214,0.5120861231382003,13,100,Orthogonal
39,1.5642857142857143,0.6664847142857142,0.7035010555946515,0.8387496978209003,14,100,Random
40,1.4142857142857146,0.9172177142857144,1.3224489795918368,1.149977816999892,14,100,LHC
41,1.757142857142857,0.5849812857142856,0.4541168191414497,0.6738819029633083,14,100,Orthogonal
42,1.7600000000000005,0.88,1.041103448275862,1.0203447693186172,15,100,Random
43,1.6,0.598534,0.5544827586206896,0.744635990683159,15,100,LHC
44,1.8599999999999999,0.534136,0.33144827586206893,0.5757154469545428,15,100,Orthogonal
45,1.5375,0.597801,0.5658943965517244,0.7522595273917934,16,100,Random
46,1.55625,0.681983,0.6477235991379311,0.8048127727229055,16,100,LHC
47,1.4625,0.513233,0.3840517241379311,0.6197190687222164,16,100,Orthogonal
48,1.6411764705882352,0.7088327058823529,0.7606132919699322,0.8721314648434215,17,100,Random
49,1.535294117647059,0.6985340000000001,0.7412838563417253,0.8609784296611184,17,100,LHC
50,1.4823529411764709,0.3433938235294118,0.20102613053334925,0.44835937654224345,17,100,Orthogonal
51,1.7,0.6659336666666665,0.6310344827586206,0.7943767889097847,18,100,Random
52,1.65,0.5855323333333332,0.7612068965517241,0.8724717167631992,18,100,LHC
53,1.3166666666666667,0.39066333333333336,0.2497126436781609,0.49971256105701495,18,100,Orthogonal
54,1.4210526315789471,0.5472362631578948,0.47970197726621455,0.6926052102505543,19,100,Random
55,1.7052631578947366,0.7263157894736842,0.8139459356194478,0.9021895231155413,19,100,LHC
56,1.389473684210526,0.46608989473684215,0.2929792721367848,0.5412755972116098,19,100,Orthogonal
57,1.7849999999999997,0.771335,0.8307155172413794,0.9114359644217357,20,100,Random
58,1.35,0.6129319999999999,0.5446551724137931,0.7380075693472209,20,100,LHC
59,1.245,0.5015970000000001,0.31678448275862076,0.5628361064809371,20,100,Orthogonal
60,1.642857142857143,0.6985339999999999,0.6470795214637579,0.8044125318912914,21,100,Random
61,1.7857142857142858,0.6670305714285713,0.5584095707248417,0.7472680715277762,21,100,LHC
62,1.357142857142857,0.4036650000000001,0.22906403940886694,0.47860635119988426,21,100,Orthogonal
63,1.8818181818181814,0.8054259090909092,0.8148475349102309,0.9026890577104781,22,100,Random
64,1.5954545454545455,0.4372440909090908,0.2925833570817896,0.5409097494793282,22,100,LHC
65,1.2954545454545447,0.4165683636363636,0.22025505842120258,0.46931339041327447,22,100,Orthogonal
66,1.8,0.4984838260869564,0.4181735219346848,0.6466633760579649,23,100,Random
67,1.343478260869565,0.5275529565217393,0.36625382960693575,0.6051890858293264,23,100,LHC
68,1.5260869565217388,0.3702480434782609,0.2465745388175477,0.49656272395091006,23,100,Orthogonal
69,1.3875,0.46396600000000005,0.36998922413793106,0.6082673952612708,24,100,Random
70,1.375,0.481597,0.3911637931034483,0.6254308859525953,24,100,LHC
71,1.5125,0.365432,0.19865301724137935,0.44570507877000837,24,100,Orthogonal
72,1.632,0.44619900000000007,0.33725793103448287,0.5807391247664332,25,100,Random
73,1.6199999999999999,0.4679999999999999,0.37315862068965516,0.6108671055881592,25,100,LHC
74,1.7999999999999996,0.441801,0.25920000000000004,0.5091168824543143,25,100,Orthogonal
75,1.488461538461539,0.5884615384615384,0.5218475821260967,0.722390186897702,26,100,Random
76,1.4769230769230772,0.5329682307692308,0.4126300754947969,0.6423628845868953,26,100,LHC
77,1.4192307692307693,0.39139353846153857,0.2425372372985105,0.49248069738672046,26,100,Orthogonal
78,1.6333333333333333,0.6673996666666665,0.6923371647509575,0.8320680048835898,27,100,Random
79,1.3777777777777778,0.48144277777777783,0.33512132822477647,0.5788966472737396,27,100,LHC
80,1.911111111111111,0.46971477777777765,0.1527458492975734,0.39082713480204184,27,100,Orthogonal
81,1.5428571428571431,0.48644728571428575,0.37336382828993664,0.6110350466953075,28,100,Random
82,1.5214285714285718,0.550733,0.4412913441238564,0.6642976321829368,28,100,LHC
83,1.7571428571428571,0.4155645714285715,0.20473258268824773,0.4524738475185585,28,100,Orthogonal
84,1.562068965517241,0.5177576551724139,0.47481651564229765,0.6890693112033779,29,100,Random
85,1.4689655172413791,0.504697551724138,0.39809750297265156,0.6309496833921479,29,100,LHC
86,1.5620689655172408,0.3315507586206897,0.1626265939562918,0.40326987732322855,29,100,Orthogonal
87,1.5999999999999999,0.539267,0.4179310344827586,0.6464758576178685,30,100,Random
88,1.5599999999999998,0.4021989999999999,0.28800000000000003,0.5366563145999496,30,100,LHC
89,1.64,0.28146600000000005,0.13489655172413795,0.3672826591661223,30,100,Orthogonal
90,1.5870967741935484,0.5146630322580645,0.38791488750941905,0.6228281364143876,31,100,Random
91,1.4806451612903224,0.4394426774193547,0.2926800387527359,0.54099911160069,31,100,LHC
92,1.606451612903226,0.3523459032258065,0.18446302343105242,0.42949158714816804,31,100,Orthogonal
93,1.321875,0.4567899999999999,0.2844928609913793,0.5333787219147191,32,100,Random
94,1.5375,0.555517,0.4404229525862069,0.6636436940001817,32,100,LHC
95,1.65,0.391551,0.22221174568965513,0.4713934086192287,32,100,Orthogonal
96,1.5363636363636362,0.4651023636363636,0.3359076660017099,0.5795754187348786,33,100,Random
97,1.4454545454545458,0.44692054545454546,0.2829011114277571,0.5318844906817242,33,100,LHC
98,1.4727272727272729,0.31055690909090905,0.13644913080649756,0.36939021482234413,33,100,Orthogonal
99,1.623529411764706,0.43897747058823533,0.31281469991647765,0.5592983997084898,34,100,Random
100,1.5617647058823532,0.4323529411764706,0.28196814222646455,0.5310067252177363,34,100,LHC
101,1.5176470588235291,0.3352941176470588,0.16881040448633816,0.4108654335501323,34,100,Orthogonal
102,1.4400000000000002,0.4008078571428572,0.24442505277973253,0.4943936212975776,35,100,Random
103,1.5685714285714285,0.338534,0.16576213933849396,0.4071389680913557,35,100,LHC
104,1.4399999999999997,0.31069557142857146,0.15778184377199153,0.39721762772061303,35,100,Orthogonal
105,1.6083333333333334,0.4242670000000001,0.2658764367816092,0.5156320750124155,36,100,Random
106,1.4333333333333333,0.48333333333333334,0.3229885057471264,0.5683207771559354,36,100,LHC
107,1.375,0.2330630000000001,0.0894396551724138,0.2990646337707182,36,100,Orthogonal
108,1.6054054054054059,0.4633988648648649,0.2758419183395885,0.5252065482641933,37,100,Random
109,1.564864864864865,0.48181408108108115,0.345550489912093,0.5878354275748383,37,100,LHC
110,1.410810810810811,0.32528662162162164,0.14853026372131686,0.38539624248468857,37,100,Orthogonal
111,1.4289473684210523,0.43640952631578944,0.2804064380552107,0.5295341708097889,38,100,Random
112,1.6342105263157891,0.40263157894736834,0.25667924348075266,0.5066352173711898,38,100,LHC
113,1.2157894736842103,0.3539654210526316,0.12276244149393445,0.35037471583140023,38,100,Orthogonal
114,1.5538461538461534,0.5315022307692309,0.4441542542338298,0.666448988470858,39,100,Random
115,1.646153846153846,0.46849776923076925,0.3148745154050193,0.5611368063182269,39,100,LHC
116,1.5615384615384615,0.2454208461538462,0.08330952866761887,0.28863390075945494,39,100,Orthogonal
117,1.5975,0.3395679999999999,0.18626508620689658,0.4315843905968989,40,100,Random
118,1.635,0.552801,0.41175,0.6416774890862231,40,100,LHC
119,1.5225,0.271034,0.10712715517241382,0.32730284931911885,40,100,Orthogonal
120,1.5585365853658537,0.43853141463414647,0.30689244907587854,0.5539787442455518,41,100,Random
121,1.4121951219512197,0.4575635609756098,0.2847381484748406,0.5336086098207568,41,100,LHC
122,1.4926829268292683,0.3090230975609757,0.13425506164229012,0.3664083263823164,41,100,Orthogonal
123,1.5285714285714282,0.43003742857142857,0.2588318085855032,0.508755155831863,42,100,Random
124,1.4785714285714284,0.36648471428571433,0.18161505981703027,0.42616318449278356,42,100,LHC
125,1.492857142857143,0.22509357142857145,0.08386699507389163,0.2895979887255635,42,100,Orthogonal
126,1.5976744186046512,0.34969679069767445,0.17971130713712916,0.42392370438220267,43,100,Random
127,1.4860465116279071,0.4099087441860465,0.26088099811640963,0.5107651105120725,43,100,LHC
